shuffle_replay,snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
False,None,0.392521,0.390086,0.392614,196.43 M Ops,16.72 M Ops,41.60 M Ops,0.5509 M,0.5072 %,206.41 uJ,0.427322,0.415276,0.646770
shuffle_replay,snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
False,None,0.392521,0.390086,0.392614,196.43 M Ops,16.72 M Ops,41.60 M Ops,0.5509 M,0.5072 %,206.41 uJ,0.427322,0.415276,0.646770
