epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,2.296014,2.194135,1.018789,2.268322,2.179143,0.891798,0.224324,0.209211,0.195736,0.199589
1,1.677838,1.578975,0.988631,0.932692,0.828362,1.043294,0.916216,0.919544,0.905590,0.918593
2,0.989911,0.897665,0.922459,0.418848,0.331164,0.876840,0.954054,0.959372,0.953776,0.951648
3,0.703854,0.615698,0.881558,0.226268,0.138556,0.877120,0.983784,0.985418,0.984133,0.983232
4,0.633206,0.551458,0.817482,0.246553,0.166235,0.803184,0.981081,0.981587,0.982433,0.983457
5,0.611312,0.532213,0.790984,0.263756,0.186931,0.768253,0.962162,0.968268,0.965487,0.964850
6,0.597660,0.523903,0.737573,0.319531,0.243056,0.764747,0.954054,0.967049,0.957215,0.950050
7,0.602474,0.531463,0.710113,0.248209,0.174667,0.735420,0.978378,0.982280,0.979513,0.978148
8,0.588253,0.522465,0.657883,0.239929,0.169476,0.704527,0.972973,0.970926,0.971285,0.972110
9,0.573102,0.508822,0.642805,0.210703,0.149260,0.614431,0.983784,0.981543,0.981970,0.983360
10,0.558721,0.498843,0.598778,0.223759,0.164251,0.595083,0.972973,0.972012,0.972144,0.973408
11,0.546780,0.493354,0.534263,0.210208,0.150945,0.592630,0.983784,0.981543,0.982114,0.983232
12,0.541053,0.490442,0.506114,0.219929,0.160262,0.596673,0.983784,0.984112,0.982598,0.981408
13,0.536040,0.488699,0.473410,0.208346,0.151005,0.573413,0.981081,0.980281,0.979592,0.979264
14,0.532713,0.487843,0.448706,0.211929,0.155557,0.563718,0.983784,0.984112,0.982598,0.981408
15,0.530482,0.487218,0.432641,0.206997,0.153092,0.539046,0.983784,0.984112,0.982598,0.981408
16,0.526177,0.486976,0.392015,0.207437,0.154994,0.524430,0.981081,0.980281,0.979592,0.979264
17,0.522590,0.486767,0.358231,0.203199,0.156487,0.467116,0.978378,0.978059,0.976656,0.975449
18,0.519735,0.486573,0.331627,0.198660,0.155069,0.435908,0.981081,0.981890,0.979661,0.977629
19,0.515358,0.486426,0.289324,0.200073,0.156819,0.432533,0.978378,0.978059,0.976656,0.975449
20,0.512214,0.486291,0.259229,0.197584,0.155853,0.417317,0.986486,0.985375,0.985120,0.985376
21,0.509666,0.486188,0.234777,0.196846,0.156297,0.405485,0.981081,0.980281,0.979592,0.979264
22,0.507378,0.486101,0.212768,0.196503,0.156080,0.404237,0.986486,0.985375,0.985120,0.985376
23,0.504975,0.486057,0.189176,0.196556,0.156351,0.402054,0.978378,0.977755,0.976765,0.976266
24,0.503409,0.486022,0.173869,0.196655,0.156840,0.398148,0.978378,0.977755,0.976765,0.976266
25,0.501799,0.485992,0.158070,0.197354,0.157374,0.399792,0.981081,0.980281,0.979592,0.979264
26,0.500927,0.485981,0.149461,0.196773,0.157241,0.395326,0.983784,0.984112,0.982598,0.981408
27,0.500471,0.485969,0.145021,0.195898,0.156757,0.391412,0.983784,0.984112,0.982598,0.981408
28,0.500216,0.485952,0.142639,0.195957,0.156926,0.390313,0.983784,0.984112,0.982598,0.981408
29,0.499994,0.485961,0.140325,0.195892,0.156888,0.390038,0.983784,0.984112,0.982598,0.981408
