loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.466414, 0.444673, 0.456942, 0.592484, 182.61 M Ops, 32.35 M Ops, 7.66 M Ops, 0.4787 M, 0.3850 %, 64.35 uJ
