epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.340862,0.340862,1.000000,0.319289,0.319289,0.000000,0.000000,0.500770,0.319354
1,0.304185,0.304185,1.000000,0.306406,0.306406,0.000000,0.000000,0.492714,0.306362
2,0.296156,0.296156,1.000000,0.303339,0.303339,0.000000,0.000000,0.489483,0.303391
3,0.292574,0.292574,1.000000,0.301340,0.301340,0.000000,0.000000,0.487045,0.301341
4,0.290072,0.290072,1.000000,0.298401,0.298401,0.000000,0.000000,0.486566,0.298311
5,0.288449,0.288449,1.000000,0.298225,0.298225,0.000000,0.000000,0.487160,0.298256
6,0.287126,0.287126,1.000000,0.298744,0.298744,0.000000,0.000000,0.488821,0.298817
7,0.286046,0.286046,1.000000,0.296257,0.296257,0.000000,0.000000,0.486131,0.296323
8,0.285178,0.285178,1.000000,0.295834,0.295834,0.000000,0.000000,0.487757,0.295669
9,0.284510,0.284510,1.000000,0.294695,0.294695,0.000000,0.000000,0.482443,0.294507
10,0.284095,0.284095,1.000000,0.295478,0.295478,0.000000,0.000000,0.485088,0.295384
11,0.283713,0.283713,1.000000,0.293980,0.293980,0.000000,0.000000,0.480443,0.294052
12,0.282977,0.282977,1.000000,0.293831,0.293831,0.000000,0.000000,0.483630,0.293867
13,0.282681,0.282681,1.000000,0.294651,0.294651,0.000000,0.000000,0.481149,0.294660
14,0.282501,0.282501,1.000000,0.294570,0.294570,0.000000,0.000000,0.484861,0.294434
