epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.593389,0.434636,0.317505,0.090048,0.363742,0.307971,0.111543,0.100883,0.208964,0.308040
1,0.381435,0.337806,0.087259,0.113194,0.319597,0.288292,0.062610,0.128471,0.193167,0.288259
2,0.351119,0.323890,0.054457,0.148591,0.303292,0.281806,0.042973,0.167426,0.188121,0.281779
3,0.338284,0.318128,0.040312,0.185633,0.295046,0.277807,0.034478,0.200141,0.184554,0.277827
4,0.332126,0.314989,0.034274,0.215390,0.291951,0.276475,0.030951,0.226700,0.183167,0.276470
5,0.328790,0.312973,0.031634,0.236352,0.289424,0.274808,0.029232,0.243871,0.182421,0.274832
6,0.326971,0.311772,0.030398,0.250084,0.288539,0.274329,0.028419,0.253837,0.182299,0.274333
7,0.325590,0.310703,0.029774,0.258691,0.288205,0.274219,0.027973,0.260522,0.182397,0.274173
8,0.324597,0.309872,0.029449,0.264011,0.287587,0.273637,0.027901,0.263154,0.181914,0.273544
9,0.323861,0.309220,0.029283,0.266942,0.287620,0.273780,0.027681,0.266358,0.182723,0.273784
10,0.323328,0.308727,0.029201,0.268942,0.289000,0.275129,0.027740,0.269873,0.184432,0.275118
