loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.883609, 0.556470, 0.556470, 0.553672, 0.557922, 0.556470, 1482.92 M Ops, 43.84 M Ops, 531.60 M Ops, 9.4587 M, 0.5332 %, 2484.82 uJ, 0.635641, 0.477299
loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.888413, 0.546538, 0.546538, 0.546509, 0.546550, 0.546538, 1482.92 M Ops, 35.30 M Ops, 531.60 M Ops, 9.4587 M, 0.5112 %, 2477.13 uJ, 0.554484, 0.538593
