epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.617041,0.360927,0.787784,0.107795,0.617043,0.318352,0.816170,0.124160,0.218832,0.318351
1,0.612933,0.351909,0.786949,0.128154,0.616083,0.316113,0.816062,0.140740,0.216585,0.316126
2,0.611981,0.349682,0.786847,0.135964,0.615669,0.315176,0.815998,0.146988,0.216124,0.315146
3,0.611448,0.348403,0.786811,0.139687,0.616144,0.316422,0.815958,0.148692,0.218686,0.316411
0,0.485082,0.360941,0.567843,0.122576,0.448816,0.318362,0.535786,0.158060,0.218829,0.318360
1,0.432744,0.351836,0.486683,0.179930,0.418766,0.316064,0.487234,0.210769,0.216628,0.316076
2,0.416442,0.349497,0.461072,0.212030,0.410068,0.315239,0.473288,0.236641,0.216350,0.315209
3,0.411305,0.348121,0.453427,0.232754,0.408543,0.316343,0.470010,0.253621,0.218569,0.316332
4,0.409510,0.347421,0.450903,0.246640,0.407485,0.315434,0.468853,0.262962,0.217189,0.315443
5,0.408622,0.346779,0.449851,0.254174,0.406642,0.314727,0.467918,0.268920,0.216122,0.314702
6,0.408034,0.346188,0.449264,0.264504,0.406284,0.314753,0.467305,0.281701,0.215179,0.314721
7,0.407551,0.345731,0.448764,0.280148,0.406285,0.315116,0.467065,0.298553,0.216415,0.315105
8,0.407231,0.345309,0.448511,0.289507,0.405962,0.315247,0.466440,0.303695,0.216586,0.315209
