step,mae,mse
0,0.181070,0.079850
1,0.202029,0.098473
2,0.218867,0.114220
3,0.229950,0.125944
4,0.240931,0.137815
5,0.247697,0.146784
6,0.251605,0.153698
7,0.256375,0.160245
8,0.262434,0.167858
9,0.265542,0.175278
10,0.269953,0.183156
11,0.273904,0.190442
12,0.277611,0.196581
13,0.279636,0.201247
14,0.282296,0.205507
15,0.284423,0.209590
16,0.286486,0.213216
17,0.287297,0.215974
18,0.290689,0.219757
19,0.293830,0.226688
20,0.292834,0.226551
21,0.294053,0.229135
22,0.299958,0.238494
23,0.299893,0.238549
24,0.306397,0.245234
25,0.310900,0.252131
26,0.316394,0.257977
27,0.321869,0.264866
28,0.323486,0.265529
29,0.327263,0.272757
30,0.329071,0.277652
31,0.329516,0.278568
32,0.332398,0.280589
33,0.330433,0.282415
34,0.331387,0.283533
35,0.333247,0.287966
36,0.335385,0.290463
37,0.334954,0.290086
38,0.336988,0.293660
39,0.337088,0.293044
40,0.340474,0.297596
41,0.340064,0.297984
42,0.339798,0.298480
43,0.339282,0.298278
44,0.341160,0.300990
45,0.340901,0.300582
46,0.342842,0.303096
47,0.344488,0.305988
48,0.348052,0.310593
49,0.350215,0.312254
50,0.354303,0.316437
51,0.357522,0.320495
52,0.355576,0.318070
53,0.360253,0.324188
54,0.362646,0.328631
55,0.361842,0.328332
56,0.363467,0.331200
57,0.362319,0.333367
58,0.364760,0.336222
59,0.364970,0.339188
60,0.365382,0.339751
61,0.367039,0.341714
62,0.365888,0.338690
63,0.370793,0.346897
64,0.368592,0.342879
65,0.369178,0.342803
66,0.370096,0.344722
67,0.371460,0.347717
68,0.369797,0.345456
69,0.368916,0.343584
70,0.371752,0.347174
71,0.373495,0.350732
72,0.375601,0.351453
73,0.375305,0.351082
74,0.380306,0.356972
75,0.383050,0.360205
76,0.382948,0.359624
77,0.381534,0.358749
78,0.382959,0.361025
79,0.385305,0.363343
80,0.386910,0.365198
81,0.384342,0.363555
82,0.388091,0.366715
83,0.386762,0.366304
84,0.385456,0.366010
85,0.385964,0.367949
86,0.389060,0.371373
87,0.387012,0.369331
88,0.388203,0.370538
89,0.388191,0.369538
90,0.385556,0.368162
91,0.388945,0.373069
92,0.387894,0.371525
93,0.385440,0.369311
94,0.387696,0.370151
95,0.387285,0.371827
