loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3
2.135376, 0.250951, 0.250641, 0.248048, 0.249255, 0.250641, 27601.75 M Ops, 2484.98 M Ops, 627.84 M Ops, 8.3934 M, 0.3582 %, 5124.52 uJ, 0.363636, 0.242424, 0.227273, 0.169231
