epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.555421,0.555421,1.000000,0.288356,0.288356,0.000000,0.000000,0.288484,0.378954
1,0.498860,0.498860,1.000000,0.270248,0.270248,0.000000,0.000000,0.269598,0.364244
2,0.476435,0.476435,1.000000,0.259830,0.259830,0.000000,0.000000,0.260161,0.356307
3,0.454921,0.454921,1.000000,0.253418,0.253418,0.000000,0.000000,0.253449,0.350968
4,0.443644,0.443644,1.000000,0.247163,0.247163,0.000000,0.000000,0.247043,0.345908
5,0.432486,0.432486,1.000000,0.243086,0.243086,0.000000,0.000000,0.243000,0.342520
6,0.428259,0.428259,1.000000,0.241605,0.241605,0.000000,0.000000,0.241511,0.341438
0,0.555419,0.555419,1.000000,0.288358,0.288358,0.000000,0.000000,0.288485,0.378956
1,0.498819,0.498819,1.000000,0.270219,0.270219,0.000000,0.000000,0.269567,0.364198
2,0.476189,0.476189,1.000000,0.259888,0.259888,0.000000,0.000000,0.260219,0.356377
3,0.454533,0.454533,1.000000,0.252727,0.252727,0.000000,0.000000,0.252751,0.350416
4,0.443437,0.443437,1.000000,0.247759,0.247759,0.000000,0.000000,0.247637,0.346240
5,0.431897,0.431897,1.000000,0.243286,0.243286,0.000000,0.000000,0.243205,0.342710
6,0.427968,0.427968,1.000000,0.241514,0.241514,0.000000,0.000000,0.241420,0.341527
7,0.424065,0.424065,1.000000,0.241331,0.241331,0.000000,0.000000,0.241321,0.341228
8,0.417954,0.417954,1.000000,0.240313,0.240313,0.000000,0.000000,0.240001,0.340151
9,0.409061,0.409061,1.000000,0.239568,0.239568,0.000000,0.000000,0.239582,0.339652
10,0.403950,0.403950,1.000000,0.237202,0.237202,0.000000,0.000000,0.237228,0.338343
11,0.404387,0.404387,1.000000,0.236990,0.236990,0.000000,0.000000,0.237124,0.337596
12,0.403786,0.403786,1.000000,0.237060,0.237060,0.000000,0.000000,0.236994,0.337454
13,0.397574,0.397574,1.000000,0.233814,0.233814,0.000000,0.000000,0.233887,0.335449
14,0.390651,0.390651,1.000000,0.234589,0.234589,0.000000,0.000000,0.234472,0.335548
15,0.391639,0.391639,1.000000,0.233186,0.233186,0.000000,0.000000,0.233310,0.334946
16,0.387467,0.387467,1.000000,0.235260,0.235260,0.000000,0.000000,0.235018,0.335676
17,0.384621,0.384621,1.000000,0.234424,0.234424,0.000000,0.000000,0.234375,0.335564
