loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3
1.400196, 0.288973, 0.289219, 0.238270, 0.221233, 0.289219, 962.62 M Ops, 100.15 M Ops, 89.66 M Ops, 0.1061 M, 0.3619 %, 502.59 uJ, 0.606061, 0.000000, 0.196970, 0.353846
