epoch,train_loss,train_ce,train_mse,train_distill,train_consol,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.221023,2.196963,0.080650,0.159902,0.000480,2.222787,2.199975,0.081548,0.146572,"tensor(0.1027, device='cuda:2')","tensor([0.0000, 0.1714, 0.0227, 0.1591, 0.0000, 0.0417, 0.0000, 0.4400, 0.0000],
       device='cuda:2')","tensor(0.0711, device='cuda:2')","tensor(0.0764, device='cuda:2')"
1,2.219827,2.195781,0.080561,0.159887,0.000195,2.220848,2.197660,0.081666,0.150222,"tensor(0.1135, device='cuda:2')","tensor([0.0000, 0.2000, 0.0341, 0.1591, 0.0000, 0.0000, 0.0000, 0.5000, 0.0000],
       device='cuda:2')","tensor(0.0765, device='cuda:2')","tensor(0.0844, device='cuda:2')"
2,2.216648,2.192645,0.080213,0.159803,0.000184,2.216150,2.192936,0.081483,0.150661,"tensor(0.1162, device='cuda:2')","tensor([0.0000, 0.2000, 0.0341, 0.1818, 0.0000, 0.0417, 0.0000, 0.4800, 0.0000],
       device='cuda:2')","tensor(0.0808, device='cuda:2')","tensor(0.0888, device='cuda:2')"
3,2.211151,2.187180,0.079956,0.159731,0.000181,2.208747,2.185545,0.081297,0.150730,"tensor(0.1405, device='cuda:2')","tensor([0.0000, 0.2857, 0.0341, 0.2045, 0.0000, 0.1667, 0.0000, 0.5200, 0.0000],
       device='cuda:2')","tensor(0.1023, device='cuda:2')","tensor(0.1107, device='cuda:2')"
4,2.202886,2.179024,0.079033,0.159572,0.000180,2.197958,2.174763,0.081435,0.150522,"tensor(0.1973, device='cuda:2')","tensor([0.0000, 0.2857, 0.1136, 0.3409, 0.0000, 0.4167, 0.0000, 0.5600, 0.0000],
       device='cuda:2')","tensor(0.1559, device='cuda:2')","tensor(0.1837, device='cuda:2')"
5,2.191931,2.168089,0.078965,0.159438,0.000177,2.184017,2.160795,0.081732,0.150484,"tensor(0.2541, device='cuda:2')","tensor([0.0000, 0.3429, 0.1705, 0.4773, 0.0000, 0.7083, 0.0000, 0.5800, 0.0000],
       device='cuda:2')","tensor(0.2033, device='cuda:2')","tensor(0.2277, device='cuda:2')"
6,2.177396,2.153620,0.078519,0.159222,0.000174,2.166131,2.142897,0.082085,0.150255,"tensor(0.3243, device='cuda:2')","tensor([0.0323, 0.4286, 0.2500, 0.5455, 0.0000, 0.9583, 0.0750, 0.6400, 0.0000],
       device='cuda:2')","tensor(0.2711, device='cuda:2')","tensor(0.4902, device='cuda:2')"
7,2.159118,2.135328,0.078833,0.159048,0.000169,2.143854,2.120523,0.082970,0.150342,"tensor(0.4514, device='cuda:2')","tensor([0.3871, 0.5429, 0.3636, 0.6818, 0.1379, 0.9583, 0.3000, 0.7000, 0.0000],
       device='cuda:2')","tensor(0.4286, device='cuda:2')","tensor(0.5610, device='cuda:2')"
8,2.136502,2.112709,0.078965,0.158947,0.000164,2.116369,2.092951,0.083855,0.150323,"tensor(0.6027, device='cuda:2')","tensor([0.5484, 0.7429, 0.5000, 0.7955, 0.4828, 1.0000, 0.6750, 0.7200, 0.0000],
       device='cuda:2')","tensor(0.5813, device='cuda:2')","tensor(0.6282, device='cuda:2')"
9,2.108544,2.084650,0.080095,0.158837,0.000159,2.081388,2.057745,0.086061,0.150366,"tensor(0.7432, device='cuda:2')","tensor([0.8065, 0.8286, 0.6705, 0.9318, 0.7931, 1.0000, 0.9250, 0.7400, 0.0000],
       device='cuda:2')","tensor(0.7097, device='cuda:2')","tensor(0.7069, device='cuda:2')"
10,2.074696,2.050668,0.081491,0.158771,0.000152,2.040527,2.016658,0.088178,0.150512,"tensor(0.8108, device='cuda:2')","tensor([0.9355, 0.8571, 0.7955, 0.9773, 0.9310, 1.0000, 0.9500, 0.7800, 0.0000],
       device='cuda:2')","tensor(0.7644, device='cuda:2')","tensor(0.7460, device='cuda:2')"
11,2.035975,2.011732,0.083659,0.158759,0.000145,1.993715,1.969561,0.091016,0.150533,"tensor(0.8486, device='cuda:2')","tensor([0.9677, 0.8571, 0.8295, 1.0000, 1.0000, 1.0000, 1.0000, 0.7600, 0.2069],
       device='cuda:2')","tensor(0.8226, device='cuda:2')","tensor(0.8730, device='cuda:2')"
12,1.992591,1.968063,0.086521,0.158740,0.000139,1.941731,1.917189,0.094746,0.150681,"tensor(0.8811, device='cuda:2')","tensor([1.0000, 0.8571, 0.8523, 1.0000, 1.0000, 1.0000, 1.0000, 0.7800, 0.4828],
       device='cuda:2')","tensor(0.8722, device='cuda:2')","tensor(0.8904, device='cuda:2')"
13,1.945714,1.920839,0.090022,0.158718,0.000132,1.886498,1.861599,0.098177,0.150818,"tensor(0.9027, device='cuda:2')","tensor([1.0000, 0.8571, 0.9318, 1.0000, 1.0000, 1.0000, 1.0000, 0.7600, 0.5517],
       device='cuda:2')","tensor(0.8933, device='cuda:2')","tensor(0.9110, device='cuda:2')"
14,1.896485,1.871228,0.093825,0.158734,0.000128,1.830269,1.804907,0.102843,0.150776,"tensor(0.9297, device='cuda:2')","tensor([1.0000, 0.8571, 0.9886, 1.0000, 1.0000, 1.0000, 1.0000, 0.7600, 0.7241],
       device='cuda:2')","tensor(0.9236, device='cuda:2')","tensor(0.9345, device='cuda:2')"
15,1.846679,1.820905,0.098843,0.158882,0.000124,1.773944,1.748098,0.107459,0.150995,"tensor(0.9324, device='cuda:2')","tensor([1.0000, 0.8857, 0.9886, 1.0000, 1.0000, 1.0000, 1.0000, 0.7400, 0.7586],
       device='cuda:2')","tensor(0.9282, device='cuda:2')","tensor(0.9361, device='cuda:2')"
16,1.798350,1.772125,0.103145,0.159093,0.000119,1.719882,1.693542,0.112319,0.151087,"tensor(0.9351, device='cuda:2')","tensor([1.0000, 0.8857, 0.9886, 1.0000, 1.0000, 1.0000, 1.0000, 0.7600, 0.7586],
       device='cuda:2')","tensor(0.9307, device='cuda:2')","tensor(0.9388, device='cuda:2')"
17,1.751790,1.725093,0.107680,0.159275,0.000116,1.668228,1.641274,0.118385,0.151156,"tensor(0.9486, device='cuda:2')","tensor([1.0000, 0.9143, 0.9886, 1.0000, 1.0000, 1.0000, 1.0000, 0.7800, 0.8621],
       device='cuda:2')","tensor(0.9464, device='cuda:2')","tensor(0.9495, device='cuda:2')"
18,1.708108,1.680827,0.113447,0.159355,0.000111,1.620297,1.592741,0.124255,0.151308,"tensor(0.9486, device='cuda:2')","tensor([1.0000, 0.9143, 0.9886, 1.0000, 1.0000, 1.0000, 1.0000, 0.7800, 0.8621],
       device='cuda:2')","tensor(0.9464, device='cuda:2')","tensor(0.9495, device='cuda:2')"
19,1.667794,1.640017,0.118148,0.159612,0.000106,1.576854,1.548816,0.129019,0.151365,"tensor(0.9459, device='cuda:2')","tensor([1.0000, 0.9143, 0.9886, 0.9773, 1.0000, 1.0000, 1.0000, 0.7800, 0.8621],
       device='cuda:2')","tensor(0.9436, device='cuda:2')","tensor(0.9468, device='cuda:2')"
20,1.630732,1.602548,0.122063,0.159768,0.000102,1.536868,1.508550,0.131588,0.151591,"tensor(0.9486, device='cuda:2')","tensor([1.0000, 0.9143, 1.0000, 0.9773, 1.0000, 1.0000, 1.0000, 0.7800, 0.8621],
       device='cuda:2')","tensor(0.9454, device='cuda:2')","tensor(0.9489, device='cuda:2')"
21,1.597179,1.568746,0.124385,0.159925,0.000099,1.501762,1.473334,0.132584,0.151689,"tensor(0.9541, device='cuda:2')","tensor([1.0000, 0.9429, 1.0000, 0.9773, 1.0000, 1.0000, 1.0000, 0.8000, 0.8621],
       device='cuda:2')","tensor(0.9497, device='cuda:2')","tensor(0.9514, device='cuda:2')"
22,1.567122,1.538740,0.123698,0.160113,0.000095,1.470576,1.442172,0.132268,0.151778,"tensor(0.9568, device='cuda:2')","tensor([1.0000, 0.9429, 1.0000, 0.9773, 1.0000, 1.0000, 1.0000, 0.8200, 0.8621],
       device='cuda:2')","tensor(0.9525, device='cuda:2')","tensor(0.9545, device='cuda:2')"
