input,alpha,tau,n,current,upstream_U_next,upstream_spike,independent_U_next,independent_spike
pulse,0.5,4.0,32,0.0,0.022457317844794027,0.0,0.02245731784479401,0.0
pulse,0.5,4.0,33,0.0,0.021677602501647297,0.0,0.02167760250164734,0.0
pulse,0.5,4.0,34,0.0,0.0209436167787115,0.0,0.0209436167787115,0.0
pulse,0.5,4.0,35,0.0,0.02025159368740758,0.0,0.020251593687407567,0.0
pulse,0.5,4.0,36,0.0,0.019598163757362053,0.0,0.019598163757362053,0.0
pulse,0.5,4.0,37,0.0,0.018980304188951448,0.0,0.018980304188949675,0.0
pulse,0.5,4.0,38,0.0,0.018395295604722434,0.0,0.018395295604725453,0.0
pulse,0.5,4.0,39,0.0,0.017840685107231025,0.0,0.017840685107229637,0.0
random,0.5,4.0,0,1.002460306714965,0.2827888314843361,0.0,0.2827888314843361,0.0
random,0.5,4.0,1,1.5974910750169398,0.488005624922432,0.0,0.488005624922432,0.0
random,0.5,4.0,2,0.45172428927556485,0.23326570279633085,0.0,0.23326570279633085,0.0
random,0.5,4.0,3,-0.7811836775145484,-0.0967607231229004,0.0,-0.09676072312290046,0.0
random,0.5,4.0,4,0.0906584296565549,0.09721299167693276,0.0,0.09721299167693279,0.0
random,0.5,4.0,5,-0.9832931099929247,-0.22869987543275544,0.0,-0.22869987543275544,0.0
random,0.5,4.0,6,1.120287205194877,0.3266489385725549,0.0,0.3266489385725549,0.0
random,0.5,4.0,7,3.680430491109067,0.7936095372490735,1.0,0.7936095372490735,1.0
random,0.5,4.0,8,0.01558696289734074,0.16050065778651915,0.0,0.16050065778651915,0.0
random,0.5,4.0,9,-0.24094979963988084,0.0996660443610962,0.0,0.09966604436109615,0.0
random,0.5,4.0,10,1.9796841003703964,0.6765498775780829,0.0,0.6765498775780829,0.0
random,0.5,4.0,11,1.7137740163201216,0.6534550952817324,0.0,0.6534550952817325,0.0
random,0.5,4.0,12,1.210828497995797,0.581298791411795,0.0,0.5812987914117949,0.0
random,0.5,4.0,13,-0.8609360894164093,0.021193133862335622,0.0,0.021193133862335622,0.0
random,0.5,4.0,14,0.941496355073453,0.46666594683183604,0.0,0.46666594683183604,0.0
random,0.5,4.0,15,2.3906063889165754,0.862207452808736,0.0,0.862207452808736,0.0
random,0.5,4.0,16,-1.6884290945701639,-0.20526834783321657,0.0,-0.20526834783321657,0.0
random,0.5,4.0,17,0.08476847791956366,0.225884719235516,0.0,0.225884719235516,0.0
random,0.5,4.0,18,-2.802445479601688,-0.6493390362251752,0.0,-0.6493390362251752,0.0
random,0.5,4.0,19,-1.5790754795699522,-0.41300849545535123,0.0,-0.41300849545535123,0.0
random,0.5,4.0,20,-2.6834700755834646,-0.8215736219496081,0.0,-0.8215736219496083,0.0
random,0.5,4.0,21,0.5298177378506375,-0.0020923001498061033,0.0,-0.002092300149806048,0.0
random,0.5,4.0,22,-1.5348929628874064,-0.5607241652897222,0.0,-0.5607241652897221,0.0
random,0.5,4.0,23,1.542528717643403,0.3039415867961604,0.0,0.30394158679616046,0.0
random,0.5,4.0,24,1.3135021732484504,0.30019943752571665,0.0,0.30019943752571665,0.0
random,0.5,4.0,25,0.6261381107400912,0.2037631710950814,0.0,0.20376317109508135,0.0
random,0.5,4.0,26,-4.033519421641026,-1.0774162929818454,0.0,-1.0774162929818454,0.0
random,0.5,4.0,27,-0.0773857916932732,-0.11819627698089208,0.0,-0.11819627698089213,0.0
random,0.5,4.0,28,0.9029981091978561,0.10761579823239242,0.0,0.10761579823239248,0.0
random,0.5,4.0,29,1.226617972006615,0.2795006368985501,0.0,0.27950063689855015,0.0
random,0.5,4.0,30,-2.060271531010787,-0.5741780363385496,0.0,-0.5741780363385496,0.0
random,0.5,4.0,31,0.04449344793213872,-0.043298926312595354,0.0,-0.043298926312595354,0.0
random,0.5,4.0,32,-0.957038156113279,-0.3531683210392312,0.0,-0.3531683210392311,0.0
random,0.5,4.0,33,-0.6176744788511985,-0.2679678611762346,0.0,-0.2679678611762346,0.0
random,0.5,4.0,34,3.1217972467721573,0.7648032010698923,0.0,0.7648032010698923,0.0
random,0.5,4.0,35,-0.615069350663793,-0.15793680541991992,0.0,-0.15793680541991995,0.0
random,0.5,4.0,36,0.9349565901089588,0.3036961817418621,0.0,0.30369618174186197,0.0
random,0.5,4.0,37,2.7687797347663476,0.8212167712209533,0.0,0.8212167712209529,0.0
random,0.5,4.0,38,-0.16720086548660396,0.10443609126047548,0.0,0.10443609126047554,0.0
random,0.5,4.0,39,0.7765961008316807,0.3740703924441746,0.0,0.3740703924441749,0.0
constant,0.5,8.0,0,1.5,0.21157109383040862,0.0,0.21157109383040862,0.0
constant,0.5,8.0,1,1.5,0.2693651584713442,0.0,0.2693651584713442,0.0
constant,0.5,8.0,2,1.5,0.3160978542920002,0.0,0.3160978542920002,0.0
constant,0.5,8.0,3,1.5,0.35333533069598294,0.0,0.3533353306959829,0.0
constant,0.5,8.0,4,1.5,0.3847110084448162,0.0,0.3847110084448162,0.0
constant,0.5,8.0,5,1.5,0.4119399653308478,0.0,0.4119399653308478,0.0
constant,0.5,8.0,6,1.5,0.4360608352329677,0.0,0.4360608352329677,0.0
constant,0.5,8.0,7,1.5,0.457750293837991,0.0,0.457750293837991,0.0
constant,0.5,8.0,8,1.5,0.4774773480758785,0.0,0.47747734807587844,0.0
constant,0.5,8.0,9,1.5,0.49558212533168816,0.0,0.49558212533168816,0.0
constant,0.5,8.0,10,1.5,0.5123201220916697,0.0,0.5123201220916697,0.0
constant,0.5,8.0,11,1.5,0.5278887288293664,0.0,0.5278887288293663,0.0
constant,0.5,8.0,12,1.5,0.5424439854544867,0.0,0.5424439854544867,0.0
constant,0.5,8.0,13,1.5,0.5561116241470547,0.0,0.5561116241470547,0.0
constant,0.5,8.0,14,1.5,0.5689946074571619,0.0,0.5689946074571618,0.0
constant,0.5,8.0,15,1.5,0.5811784284686883,0.0,0.5811784284686883,0.0
constant,0.5,8.0,16,1.5,0.5927349327535405,0.0,0.5927349327535405,0.0
constant,0.5,8.0,17,1.5,0.6037251351922569,0.0,0.6037251351922569,0.0
constant,0.5,8.0,18,1.5,0.6142013359252398,0.0,0.6142013359252398,0.0
constant,0.5,8.0,19,1.5,0.6242087367100592,0.0,0.6242087367100592,0.0
constant,0.5,8.0,20,1.5,0.6337866941624895,0.0,0.6337866941624893,0.0
constant,0.5,8.0,21,1.5,0.6429697044686623,0.0,0.6429697044686624,0.0
constant,0.5,8.0,22,1.5,0.6517881864146711,0.0,0.6517881864146711,0.0
constant,0.5,8.0,23,1.5,0.6602691108093847,0.0,0.6602691108093847,0.0
constant,0.5,8.0,24,1.5,0.6684365114272393,0.0,0.6684365114272393,0.0
constant,0.5,8.0,25,1.5,0.6763119035071816,0.0,0.6763119035071815,0.0
constant,0.5,8.0,26,1.5,0.6839146293597846,0.0,0.6839146293597846,0.0
constant,0.5,8.0,27,1.5,0.6912621459419069,0.0,0.6912621459419069,0.0
constant,0.5,8.0,28,1.5,0.6983702658166951,0.0,0.6983702658166951,0.0
constant,0.5,8.0,29,1.5,0.7052533603615907,0.0,0.7052533603615907,0.0
constant,0.5,8.0,30,1.5,0.7119245321684508,0.0,0.7119245321684508,0.0
constant,0.5,8.0,31,1.5,0.7183957621241868,0.0,0.7183957621241869,0.0
constant,0.5,8.0,32,1.5,0.7246780355449849,0.0,0.7246780355449849,0.0
constant,0.5,8.0,33,1.5,0.7307814508749156,0.0,0.7307814508749156,0.0
constant,0.5,8.0,34,1.5,0.7367153137874043,0.0,0.7367153137874043,0.0
constant,0.5,8.0,35,1.5,0.7424882189997137,0.0,0.7424882189997137,0.0
constant,0.5,8.0,36,1.5,0.748108121692277,0.0,0.748108121692277,0.0
constant,0.5,8.0,37,1.5,0.7535824000912361,0.0,0.7535824000912359,0.0
constant,0.5,8.0,38,1.5,0.7589179105049265,0.0,0.7589179105049265,0.0
constant,0.5,8.0,39,1.5,0.7641210358889581,0.0,0.7641210358889581,0.0
pulse,0.5,8.0,0,8.0,0.9873317712085735,1.0,0.9873317712085735,1.0
pulse,0.5,8.0,1,0.0,0.26970563499103256,0.0,0.26970563499103256,0.0
pulse,0.5,8.0,2,0.0,0.21808591382972817,0.0,0.2180859138297281,0.0
pulse,0.5,8.0,3,0.0,0.1737748898852528,0.0,0.17377488988525275,0.0
pulse,0.5,8.0,4,0.0,0.1464198294945555,0.0,0.1464198294945555,0.0
pulse,0.5,8.0,5,0.0,0.12706846546814726,0.0,0.12706846546814726,0.0
pulse,0.5,8.0,6,0.0,0.11256405954322612,0.0,0.11256405954322615,0.0
pulse,0.5,8.0,7,0.0,0.10121747349010864,0.0,0.10121747349010864,0.0
pulse,0.5,8.0,8,0.0,0.09205958644347487,0.0,0.0920595864434749,0.0
pulse,0.5,8.0,9,0.0,0.084488960527112,0.0,0.084488960527112,0.0
pulse,0.5,8.0,10,0.0,0.0781106515465804,0.0,0.07811065154658038,0.0
pulse,0.5,8.0,11,0.0,0.07265349810925134,0.0,0.07265349810925134,0.0
pulse,0.5,8.0,12,0.0,0.0679245309172279,0.0,0.0679245309172279,0.0
pulse,0.5,8.0,13,0.0,0.06378231389865127,0.0,0.06378231389865129,0.0
pulse,0.5,8.0,14,0.0,0.06012058878049941,0.0,0.060120588780499404,0.0
pulse,0.5,8.0,15,0.0,0.0568578313871233,0.0,0.0568578313871233,0.0
pulse,0.5,8.0,16,0.0,0.053930353329310406,0.0,0.05393035332931039,0.0
pulse,0.5,8.0,17,0.0,0.05128761138067682,0.0,0.05128761138067682,0.0
pulse,0.5,8.0,18,0.0,0.048888936753920406,0.0,0.04888893675392041,0.0
pulse,0.5,8.0,19,0.0,0.04670120366248963,0.0,0.04670120366248964,0.0
pulse,0.5,8.0,20,0.0,0.04469713477800826,0.0,0.04469713477800827,0.0
pulse,0.5,8.0,21,0.0,0.04285404809547403,0.0,0.04285404809547402,0.0
pulse,0.5,8.0,22,0.0,0.04115291574804016,0.0,0.04115291574804014,0.0
pulse,0.5,8.0,23,0.0,0.03957764717533021,0.0,0.039577647175330216,0.0
pulse,0.5,8.0,24,0.0,0.038114536216654685,0.0,0.03811453621665469,0.0
pulse,0.5,8.0,25,0.0,0.036751829706397524,0.0,0.03675182970639751,0.0
pulse,0.5,8.0,26,0.0,0.03547938731214745,0.0,0.035479387312147455,0.0
pulse,0.5,8.0,27,0.0,0.03428841071657075,0.0,0.03428841071657075,0.0
pulse,0.5,8.0,28,0.0,0.03317122608234555,0.0,0.03317122608234555,0.0
pulse,0.5,8.0,29,0.0,0.032121107876178806,0.0,0.032121107876178806,0.0
pulse,0.5,8.0,30,0.0,0.031132135098680576,0.0,0.031132135098680576,0.0
pulse,0.5,8.0,31,0.0,0.030199073126767638,0.0,0.030199073126767638,0.0
pulse,0.5,8.0,32,0.0,0.029317275963725173,0.0,0.02931727596372516,0.0
pulse,0.5,8.0,33,0.0,0.028482604873010207,0.0,0.028482604873010207,0.0
pulse,0.5,8.0,34,0.0,0.02769136025827964,0.0,0.02769136025827964,0.0
pulse,0.5,8.0,35,0.0,0.026940224324111126,0.0,0.026940224324111126,0.0
pulse,0.5,8.0,36,0.0,0.026226212565294955,0.0,0.026226212565294976,0.0
pulse,0.5,8.0,37,0.0,0.02554663252847548,0.0,0.02554663252847458,0.0
pulse,0.5,8.0,38,0.0,0.024899048597222778,0.0,0.0248990485972239,0.0
pulse,0.5,8.0,39,0.0,0.024281251792146727,0.0,0.02428125179214653,0.0
random,0.5,8.0,0,1.002460306714965,0.14139441574216804,0.0,0.14139441574216804,0.0
random,0.5,8.0,1,1.5974910750169398,0.26394612659460404,0.0,0.26394612659460404,0.0
random,0.5,8.0,2,0.45172428927556485,0.1564966513537559,0.0,0.1564966513537559,0.0
random,0.5,8.0,3,-0.7811836775145484,-0.018123163905156156,0.0,-0.018123163905156184,0.0
random,0.5,8.0,4,0.0906584296565549,0.05738841648612239,0.0,0.0573884164861224,0.0
random,0.5,8.0,5,-0.9832931099929247,-0.09670954177584418,0.0,-0.09670954177584416,0.0
random,0.5,8.0,6,1.120287205194877,0.15812711592324383,0.0,0.15812711592324383,0.0
random,0.5,8.0,7,3.680430491109067,0.5659387458881053,0.0,0.5659387458881053,0.0
random,0.5,8.0,8,0.01558696289734074,0.1857582779383425,0.0,0.1857582779383425,0.0
random,0.5,8.0,9,-0.24094979963988084,0.11724727603566937,0.0,0.11724727603566934,0.0
random,0.5,8.0,10,1.9796841003703964,0.39395229827639955,0.0,0.3939522982763995,0.0
random,0.5,8.0,11,1.7137740163201216,0.4171076968546703,0.0,0.4171076968546703,0.0
random,0.5,8.0,12,1.210828497995797,0.38655495611058227,0.0,0.38655495611058227,0.0
random,0.5,8.0,13,-0.8609360894164093,0.10715306103309716,0.0,0.10715306103309716,0.0
random,0.5,8.0,14,0.941496355073453,0.2937137917100733,0.0,0.2937137917100733,0.0
random,0.5,8.0,15,2.3906063889165754,0.5151264969509877,0.0,0.5151264969509877,0.0
random,0.5,8.0,16,-1.6884290945701639,0.011969665869229262,0.0,0.011969665869229262,0.0
random,0.5,8.0,17,0.08476847791956366,0.16252244742435787,0.0,0.16252244742435787,0.0
random,0.5,8.0,18,-2.802445479601688,-0.2569201395349282,0.0,-0.2569201395349282,0.0
random,0.5,8.0,19,-1.5790754795699522,-0.20196174315667856,0.0,-0.20196174315667856,0.0
random,0.5,8.0,20,-2.6834700755834646,-0.40706488332329127,0.0,-0.40706488332329127,0.0
random,0.5,8.0,21,0.5298177378506375,-0.03579004855881726,0.0,-0.035790048558817206,0.0
random,0.5,8.0,22,-1.5348929628874064,-0.2728096713558343,0.0,-0.2728096713558342,0.0
random,0.5,8.0,23,1.542528717643403,0.12299486514702193,0.0,0.12299486514702196,0.0
random,0.5,8.0,24,1.3135021732484504,0.17331987545612232,0.0,0.17331987545612232,0.0
random,0.5,8.0,25,0.6261381107400912,0.1336301240209947,0.0,0.1336301240209947,0.0
random,0.5,8.0,26,-4.033519421641026,-0.5069724563395804,0.0,-0.5069724563395805,0.0
random,0.5,8.0,27,-0.0773857916932732,-0.1146964263423606,0.0,-0.11469642634236053,0.0
random,0.5,8.0,28,0.9029981091978561,0.043486518807173025,0.0,0.04348651880717304,0.0
random,0.5,8.0,29,1.226617972006615,0.14578953198876182,0.0,0.14578953198876182,0.0
random,0.5,8.0,30,-2.060271531010787,-0.2639274381216815,0.0,-0.26392743812168146,0.0
random,0.5,8.0,31,0.04449344793213872,-0.051974748660647836,0.0,-0.05197474866064787,0.0
random,0.5,8.0,32,-0.957038156113279,-0.18082625550932369,0.0,-0.18082625550932369,0.0
random,0.5,8.0,33,-0.6176744788511985,-0.1591833383011527,0.0,-0.1591833383011527,0.0
random,0.5,8.0,34,3.1217972467721573,0.3581668671659167,0.0,0.3581668671659167,0.0
random,0.5,8.0,35,-0.615069350663793,-0.03314240483709344,0.0,-0.03314240483709341,0.0
random,0.5,8.0,36,0.9349565901089588,0.15015926588115774,0.0,0.15015926588115772,0.0
random,0.5,8.0,37,2.7687797347663476,0.43765284823241946,0.0,0.4376528482324193,0.0
random,0.5,8.0,38,-0.16720086548660396,0.12114181588039369,0.0,0.12114181588039365,0.0
random,0.5,8.0,39,0.7765961008316807,0.22010959539356556,0.0,0.22010959539356573,0.0
constant,0.7,4.0,0,1.5,0.4127052770713746,0.0,0.41270527707137455,0.0
constant,0.7,4.0,1,1.5,0.5568912700984696,0.0,0.5568912700984695,0.0
constant,0.7,4.0,2,1.5,0.6663473993535053,0.0,0.6663473993535052,0.0
constant,0.7,4.0,3,1.5,0.7495705305710023,0.0,0.7495705305710021,0.0
constant,0.7,4.0,4,1.5,0.8161872485109529,0.0,0.8161872485109529,0.0
constant,0.7,4.0,5,1.5,0.871071752955674,0.0,0.8710717529556739,0.0
constant,0.7,4.0,6,1.5,0.6421241155349133,1.0,0.6421241155349134,1.0
constant,0.7,4.0,7,1.5,0.8606436083220967,0.0,0.8606436083220969,0.0
constant,0.7,4.0,8,1.5,0.6428905134309912,1.0,0.6428905134309912,1.0
constant,0.7,4.0,9,1.5,0.8693679381248094,0.0,0.8693679381248092,0.0
constant,0.7,4.0,10,1.5,0.6549412218346973,1.0,0.6549412218346968,1.0
constant,0.7,4.0,11,1.5,0.882846644956206,0.0,0.8828466449562061,0.0
constant,0.7,4.0,12,1.5,0.6688685457823847,1.0,0.6688685457823847,1.0
constant,0.7,4.0,13,1.5,0.8967046050234314,0.0,0.8967046050234313,0.0
constant,0.7,4.0,14,1.5,0.6823791218840815,1.0,0.6823791218840812,1.0
constant,0.7,4.0,15,1.5,0.9097220988975984,0.0,0.9097220988975983,0.0
constant,0.7,4.0,16,1.5,0.6948333138284931,1.0,0.6948333138284934,1.0
constant,0.7,4.0,17,1.5,0.921586697564006,0.0,0.9215866975640057,0.0
constant,0.7,4.0,18,1.5,0.706107756365298,1.0,0.7061077563652982,1.0
constant,0.7,4.0,19,1.5,0.9322853484698643,0.0,0.9322853484698641,0.0
constant,0.7,4.0,20,1.5,0.7162533659535492,1.0,0.7162533659535493,1.0
constant,0.7,4.0,21,1.5,0.9419050395002622,0.0,0.9419050395002619,0.0
constant,0.7,4.0,22,1.5,0.7253761576020554,1.0,0.7253761576020554,1.0
constant,0.7,4.0,23,1.5,0.9505603241138739,0.0,0.9505603241138737,0.0
constant,0.7,4.0,24,1.5,0.7335927765068437,1.0,0.7335927765068437,1.0
constant,0.7,4.0,25,1.5,0.958366023844957,0.0,0.958366023844957,0.0
constant,0.7,4.0,26,1.5,0.7410139079416943,1.0,0.7410139079416944,1.0
constant,0.7,4.0,27,1.5,0.9654273964960534,0.0,0.9654273964960532,0.0
constant,0.7,4.0,28,1.5,0.747738742787514,1.0,0.7477387427875141,1.0
constant,0.7,4.0,29,1.5,0.9718373405057551,0.0,0.9718373405057551,0.0
constant,0.7,4.0,30,1.5,0.7538539210345736,1.0,0.7538539210345733,1.0
constant,0.7,4.0,31,1.5,0.9776764300677543,0.0,0.9776764300677545,0.0
constant,0.7,4.0,32,1.5,0.7594342363375416,1.0,0.7594342363375415,1.0
constant,0.7,4.0,33,1.5,0.9830140129524326,0.0,0.9830140129524325,0.0
constant,0.7,4.0,34,1.5,0.7645439465357562,1.0,0.764543946535756,1.0
constant,0.7,4.0,35,1.5,0.9879096162724925,0.0,0.9879096162724925,0.0
constant,0.7,4.0,36,1.5,0.7692381991323674,1.0,0.7692381991323675,1.0
constant,0.7,4.0,37,1.5,0.9924143440942357,0.0,0.992414344094235,0.0
constant,0.7,4.0,38,1.5,0.7735643721148692,1.0,0.7735643721148694,1.0
constant,0.7,4.0,39,1.5,0.9965721449778262,0.0,0.9965721449778258,0.0
pulse,0.7,4.0,0,8.0,1.925957959666415,1.0,1.9259579596664147,1.0
pulse,0.7,4.0,1,0.0,0.39773111607886,1.0,0.39773111607886014,1.0
pulse,0.7,4.0,2,0.0,0.4146712745054367,0.0,0.4146712745054366,0.0
pulse,0.7,4.0,3,0.0,0.3154038595116284,0.0,0.3154038595116283,0.0
pulse,0.7,4.0,4,0.0,0.25539592957477203,0.0,0.25539592957477203,0.0
pulse,0.7,4.0,5,0.0,0.2117165421153972,0.0,0.21171654211539725,0.0
pulse,0.7,4.0,6,0.0,0.1789599955175808,0.0,0.1789599955175808,0.0
pulse,0.7,4.0,7,0.0,0.15357149556232622,0.0,0.15357149556232627,0.0
pulse,0.7,4.0,8,0.0,0.1334046407120459,0.0,0.13340464071204583,0.0
pulse,0.7,4.0,9,0.0,0.11706720611097937,0.0,0.11706720611097932,0.0
pulse,0.7,4.0,10,0.0,0.10361716628768798,0.0,0.10361716628768802,0.0
pulse,0.7,4.0,11,0.0,0.09239402139995845,0.0,0.09239402139995853,0.0
pulse,0.7,4.0,12,0.0,0.0829210161467062,0.0,0.08292101614670605,0.0
pulse,0.7,4.0,13,0.0,0.07484557857677127,0.0,0.07484557857677132,0.0
pulse,0.7,4.0,14,0.0,0.0679015636610263,0.0,0.06790156366102645,0.0
pulse,0.7,4.0,15,0.0,0.06188449442460674,0.0,0.061884494424606765,0.0
pulse,0.7,4.0,16,0.0,0.05663484959166322,0.0,0.056634849591663046,0.0
pulse,0.7,4.0,17,0.0,0.05202649715527026,0.0,0.05202649715527035,0.0
pulse,0.7,4.0,18,0.0,0.04795851300335154,0.0,0.047958513003351605,0.0
pulse,0.7,4.0,19,0.0,0.04434928191729825,0.0,0.044349281917298235,0.0
pulse,0.7,4.0,20,0.0,0.04113217133131895,0.0,0.04113217133131898,0.0
pulse,0.7,4.0,21,0.0,0.03825231003477404,0.0,0.03825231003477398,0.0
pulse,0.7,4.0,22,0.0,0.035664156699098705,0.0,0.03566415669909882,0.0
pulse,0.7,4.0,23,0.0,0.03332964183559879,0.0,0.03332964183559885,0.0
pulse,0.7,4.0,24,0.0,0.03121673197990648,0.0,0.03121673197990639,0.0
pulse,0.7,4.0,25,0.0,0.029298308773488435,0.0,0.0292983087734885,0.0
pulse,0.7,4.0,26,0.0,0.027551285655970745,0.0,0.027551285655970658,0.0
pulse,0.7,4.0,27,0.0,0.025955905782428186,0.0,0.025955905782428203,0.0
pulse,0.7,4.0,28,0.0,0.024495179530065987,0.0,0.024495179530066004,0.0
pulse,0.7,4.0,29,0.0,0.02315443050839553,0.0,0.023154430508395538,0.0
pulse,0.7,4.0,30,0.0,0.021920926624685044,0.0,0.02192092662468506,0.0
pulse,0.7,4.0,31,0.0,0.02078357834893022,0.0,0.020783578348930184,0.0
pulse,0.7,4.0,32,0.0,0.019732690460901425,0.0,0.019732690460901398,0.0
pulse,0.7,4.0,33,0.0,0.01875975665390368,0.0,0.018759756653903732,0.0
pulse,0.7,4.0,34,0.0,0.017857288701355445,0.0,0.017857288701355434,0.0
pulse,0.7,4.0,35,0.0,0.017018673665712636,0.0,0.017018673665712598,0.0
pulse,0.7,4.0,36,0.0,0.01623805398822329,0.0,0.016238053988223405,0.0
pulse,0.7,4.0,37,0.0,0.015510226348123051,0.0,0.01551022634812306,0.0
pulse,0.7,4.0,38,0.0,0.01483055599632465,0.0,0.01483055599632466,0.0
pulse,0.7,4.0,39,0.0,0.014194903908031607,0.0,0.014194903908031603,0.0
random,0.7,4.0,0,1.002460306714965,0.27581377242390326,0.0,0.2758137724239032,0.0
random,0.7,4.0,1,1.5974910750169398,0.5358891543519051,0.0,0.5358891543519051,0.0
random,0.7,4.0,2,0.45172428927556485,0.3509935065822778,0.0,0.35099350658227774,0.0
random,0.7,4.0,3,-0.7811836775145484,0.0006778429255139273,0.0,0.0006778429255138718,0.0
random,0.7,4.0,4,0.0906584296565549,0.11596819006613251,0.0,0.11596819006613251,0.0
random,0.7,4.0,5,-0.9832931099929247,-0.18614057463839734,0.0,-0.18614057463839723,0.0
random,0.7,4.0,6,1.120287205194877,0.2863697774534061,0.0,0.2863697774534059,0.0
random,0.7,4.0,7,3.680430491109067,0.8358789437517485,1.0,0.8358789437517485,1.0
random,0.7,4.0,8,0.01558696289734074,0.34343895505736644,0.0,0.34343895505736655,0.0
random,0.7,4.0,9,-0.24094979963988084,0.19693196511974334,0.0,0.19693196511974334,0.0
random,0.7,4.0,10,1.9796841003703964,0.7273015374598684,0.0,0.7273015374598681,0.0
random,0.7,4.0,11,1.7137740163201216,0.8124093771491389,0.0,0.8124093771491387,0.0
random,0.7,4.0,12,1.210828497995797,0.7700119248592155,0.0,0.7700119248592154,0.0
random,0.7,4.0,13,-0.8609360894164093,0.22424911808585896,0.0,0.2242491180858589,0.0
random,0.7,4.0,14,0.941496355073453,0.5433432788596485,0.0,0.5433432788596486,0.0
random,0.7,4.0,15,2.3906063889165754,0.7102583823428993,1.0,0.7102583823428993,1.0
random,0.7,4.0,16,-1.6884290945701639,-0.05768796968615897,0.0,-0.05768796968615886,0.0
random,0.7,4.0,17,0.08476847791956366,0.1926481621882831,0.0,0.19264816218828312,0.0
random,0.7,4.0,18,-2.802445479601688,-0.6107807976628783,0.0,-0.610780797662878,0.0
random,0.7,4.0,19,-1.5790754795699522,-0.5565023409943033,0.0,-0.5565023409943035,0.0
random,0.7,4.0,20,-2.6834700755834646,-0.9611851145484157,0.0,-0.9611851145484154,0.0
random,0.7,4.0,21,0.5298177378506375,-0.26194155395098323,0.0,-0.26194155395098306,0.0
random,0.7,4.0,22,-1.5348929628874064,-0.66934869821433,0.0,-0.6693486982143297,0.0
random,0.7,4.0,23,1.542528717643403,0.09419618087425508,0.0,0.09419618087425474,0.0
random,0.7,4.0,24,1.3135021732484504,0.25551583500348174,0.0,0.25551583500348185,0.0
random,0.7,4.0,25,0.6261381107400912,0.213041910990642,0.0,0.21304191099064185,0.0
random,0.7,4.0,26,-4.033519421641026,-1.027541862390763,0.0,-1.0275418623907628,0.0
random,0.7,4.0,27,-0.0773857916932732,-0.35282517280004083,0.0,-0.35282517280004105,0.0
random,0.7,4.0,28,0.9029981091978561,-0.012965204592474355,0.0,-0.01296520459247441,0.0
random,0.7,4.0,29,1.226617972006615,0.22604872517635427,0.0,0.22604872517635427,0.0
random,0.7,4.0,30,-2.060271531010787,-0.5411234529773595,0.0,-0.5411234529773592,0.0
random,0.7,4.0,31,0.04449344793213872,-0.1757861062186811,0.0,-0.1757861062186813,0.0
random,0.7,4.0,32,-0.957038156113279,-0.4096037063716851,0.0,-0.409603706371685,0.0
random,0.7,4.0,33,-0.6176744788511985,-0.377489614295109,0.0,-0.3774896142951093,0.0
random,0.7,4.0,34,3.1217972467721573,0.6343449197645057,0.0,0.6343449197645054,0.0
random,0.7,4.0,35,-0.615069350663793,-0.047703531206646665,0.0,-0.047703531206646554,0.0
random,0.7,4.0,36,0.9349565901089588,0.2803359464000314,0.0,0.2803359464000313,0.0
random,0.7,4.0,37,2.7687797347663476,0.8579478988433433,0.0,0.8579478988433432,0.0
random,0.7,4.0,38,-0.16720086548660396,0.28872938369495643,0.0,0.28872938369495643,0.0
random,0.7,4.0,39,0.7765961008316807,0.44832123614234953,0.0,0.4483212361423495,0.0
constant,0.7,8.0,0,1.5,0.2063526385356873,0.0,0.20635263853568728,0.0
constant,0.7,8.0,1,1.5,0.3068332426696615,0.0,0.30683324266966144,0.0
constant,0.7,8.0,2,1.5,0.3853019858539928,0.0,0.38530198585399267,0.0
constant,0.7,8.0,3,1.5,0.45006652518275164,0.0,0.4500665251827515,0.0
constant,0.7,8.0,4,1.5,0.5054463146571739,0.0,0.5054463146571739,0.0
constant,0.7,8.0,5,1.5,0.5538523674434914,0.0,0.5538523674434914,0.0
constant,0.7,8.0,6,1.5,0.5968139624353841,0.0,0.5968139624353839,0.0
constant,0.7,8.0,7,1.5,0.6353789279383095,0.0,0.6353789279383094,0.0
constant,0.7,8.0,8,1.5,0.6703049121447455,0.0,0.6703049121447454,0.0
constant,0.7,8.0,9,1.5,0.7021618590140044,0.0,0.7021618590140044,0.0
constant,0.7,8.0,10,1.5,0.731391718054179,0.0,0.7313917180541789,0.0
constant,0.7,8.0,11,1.5,0.7583455149561202,0.0,0.7583455149561202,0.0
constant,0.7,8.0,12,1.5,0.7833075410259338,0.0,0.7833075410259338,0.0
constant,0.7,8.0,13,1.5,0.8065117829188828,0.0,0.8065117829188827,0.0
constant,0.7,8.0,14,1.5,0.8281534561993387,0.0,0.8281534561993387,0.0
constant,0.7,8.0,15,1.5,0.8483973286436309,0.0,0.8483973286436308,0.0
constant,0.7,8.0,16,1.5,0.8673838695158411,0.0,0.8673838695158409,0.0
constant,0.7,8.0,17,1.5,0.885233885343917,0.0,0.8852338853439168,0.0
constant,0.7,8.0,18,1.5,0.9020520765962674,0.0,0.9020520765962674,0.0
constant,0.7,8.0,19,1.5,0.9179298087905582,0.0,0.9179298087905582,0.0
constant,0.7,8.0,20,1.5,0.9329473011417501,0.0,0.9329473011417498,0.0
