epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,1.711626,0.558200,0.970353,0.126191,1.576993,0.293137,0.993021,0.113332,0.293262,0.384007
1,1.679032,0.502999,0.969099,0.129865,1.558854,0.268739,0.990066,0.145812,0.268129,0.365534
2,1.661940,0.479199,0.966330,0.133374,1.547399,0.257822,0.986864,0.148921,0.258125,0.357274
3,1.644370,0.454743,0.964092,0.136026,1.537157,0.249382,0.983188,0.149642,0.249387,0.350060
4,1.630893,0.438707,0.960218,0.138114,1.528502,0.244171,0.979170,0.151743,0.244073,0.345282
5,1.617210,0.422349,0.957572,0.139091,1.520206,0.239810,0.974827,0.154126,0.239776,0.341468
6,1.607313,0.413492,0.954109,0.139648,1.513055,0.237509,0.971674,0.154495,0.237362,0.339047
7,1.597306,0.404386,0.951810,0.140122,1.506641,0.236574,0.968435,0.154400,0.236599,0.337931
8,1.588155,0.396896,0.950089,0.140137,1.500008,0.235135,0.965837,0.153942,0.234845,0.336211
9,1.576708,0.385289,0.947533,0.140101,1.493595,0.233995,0.963537,0.155593,0.234014,0.335240
10,1.567444,0.377704,0.946351,0.139935,1.487646,0.233657,0.962228,0.153468,0.233603,0.334637
11,1.561464,0.376221,0.944994,0.139507,1.482125,0.234178,0.960129,0.154532,0.234310,0.334607
12,1.554660,0.373189,0.943672,0.139125,1.476053,0.233529,0.958369,0.154900,0.233495,0.334040
13,1.544422,0.363933,0.942366,0.138762,1.470895,0.234441,0.957079,0.153789,0.234520,0.334105
14,1.535042,0.356229,0.941938,0.138283,1.465110,0.234172,0.956127,0.153123,0.233992,0.333539
15,1.528830,0.354284,0.940980,0.137861,1.459673,0.234573,0.954652,0.152936,0.234728,0.334004
