loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.433562,0.410442,0.429181,25.36 M Ops,4.16 M Ops,1.27 M Ops,0.2671 M,0.2450 %,9.60 uJ,0.556905,0.518917,0.737781
