loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.216340, 0.981081, 0.982244, 0.980389, 0.979635, 0.982244, 2966.10 M Ops, 358.30 M Ops, 55.06 M Ops, 13.6240 M, 0.2790 %, 575.74 uJ, 1.000000, 0.914286, 0.988636, 0.977273, 1.000000, 1.000000, 1.000000, 0.960000, 1.000000
