loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.291098, 0.292398, 0.344894, 49.53 M Ops, 8.42 M Ops, 4.85 M Ops, 0.0810 M, 0.4130 %, 29.88 uJ
