loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.202304, 0.978378, 0.978003, 0.975883, 0.974301, 0.978003, 3032.35 M Ops, 303.30 M Ops, 55.19 M Ops, 17.1691 M, 0.2823 %, 526.83 uJ, 0.967742, 0.942857, 0.988636, 0.977273, 1.000000, 1.000000, 1.000000, 0.960000, 0.965517
loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.201762, 0.983784, 0.983809, 0.981744, 0.980053, 0.983809, 3032.35 M Ops, 295.92 M Ops, 55.19 M Ops, 15.3966 M, 0.2987 %, 520.19 uJ, 1.000000, 0.942857, 0.988636, 0.977273, 1.000000, 1.000000, 1.000000, 0.980000, 0.965517
loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.166701, 0.983784, 0.982547, 0.981578, 0.980920, 0.982547, 5022.12 M Ops, 711.88 M Ops, 60.09 M Ops, 20.1182 M, 0.3813 %, 917.11 uJ, 1.000000, 0.942857, 1.000000, 0.954545, 1.000000, 1.000000, 1.000000, 0.980000, 0.965517
