epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.428937,0.428937,1.000000,0.360614,0.360614,0.000000,0.000000,0.266601,0.360194
1,0.393001,0.393001,1.000000,0.347690,0.347690,0.000000,0.000000,0.251457,0.347367
2,0.380763,0.380763,1.000000,0.341936,0.341936,0.000000,0.000000,0.244777,0.342222
3,0.373030,0.373030,1.000000,0.337650,0.337650,0.000000,0.000000,0.238830,0.337739
4,0.368015,0.368015,1.000000,0.335561,0.335561,0.000000,0.000000,0.235535,0.335446
5,0.363661,0.363661,1.000000,0.333875,0.333875,0.000000,0.000000,0.233540,0.333652
6,0.360289,0.360289,1.000000,0.331917,0.331917,0.000000,0.000000,0.230988,0.331914
7,0.357353,0.357353,1.000000,0.330751,0.330751,0.000000,0.000000,0.230199,0.330821
8,0.355349,0.355349,1.000000,0.330002,0.330002,0.000000,0.000000,0.228880,0.329676
9,0.352686,0.352686,1.000000,0.329458,0.329458,0.000000,0.000000,0.229073,0.329608
10,0.350817,0.350817,1.000000,0.327001,0.327001,0.000000,0.000000,0.225664,0.327241
11,0.349676,0.349676,1.000000,0.326877,0.326877,0.000000,0.000000,0.225632,0.326986
12,0.349176,0.349176,1.000000,0.326485,0.326485,0.000000,0.000000,0.225547,0.326702
13,0.347248,0.347248,1.000000,0.325956,0.325956,0.000000,0.000000,0.224572,0.325900
14,0.345443,0.345443,1.000000,0.326039,0.326039,0.000000,0.000000,0.225102,0.325907
15,0.344733,0.344733,1.000000,0.325125,0.325125,0.000000,0.000000,0.224222,0.325238
16,0.343827,0.343827,1.000000,0.324743,0.324743,0.000000,0.000000,0.223444,0.324858
17,0.342933,0.342933,1.000000,0.324583,0.324583,0.000000,0.000000,0.223378,0.324532
18,0.342015,0.342015,1.000000,0.324025,0.324025,0.000000,0.000000,0.222779,0.323905
19,0.341153,0.341153,1.000000,0.324341,0.324341,0.000000,0.000000,0.223183,0.324297
20,0.341010,0.341010,1.000000,0.322827,0.322827,0.000000,0.000000,0.220698,0.322830
21,0.341163,0.341163,1.000000,0.323226,0.323226,0.000000,0.000000,0.221656,0.323098
22,0.339355,0.339355,1.000000,0.323850,0.323850,0.000000,0.000000,0.222126,0.323255
