loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.414532,0.398229,0.411774,88.37 M Ops,12.02 M Ops,4.70 M Ops,0.3713 M,0.4110 %,32.45 uJ,0.471308,0.462840,0.745427
