epoch,train_loss,train_mse,train_mae,val_loss,val_mse,val_mae
0,0.523316,0.523316,0.519769,0.818706,0.818706,0.625646
1,0.376360,0.376360,0.435168,0.733872,0.733872,0.590510
2,0.355601,0.355601,0.422792,0.712045,0.712045,0.581621
3,0.346701,0.346701,0.417776,0.715702,0.715702,0.581714
4,0.340011,0.340011,0.413984,0.714930,0.714930,0.580212
5,0.334060,0.334060,0.410752,0.727573,0.727573,0.586616
6,0.327410,0.327410,0.406170,0.728533,0.728533,0.584178
7,0.325310,0.325310,0.405154,0.734299,0.734299,0.586266
8,0.322978,0.322978,0.403865,0.739305,0.739305,0.589246
