epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,3.254653,3.254346,0.030695,3.262456,3.262311,0.014506,0.035294,0.038717,0.006054,0.003363
1,3.226963,3.226685,0.027784,3.261516,3.261309,0.020711,0.037647,0.040838,0.006590,0.003842
2,3.159457,3.159202,0.025497,3.264930,3.264711,0.021848,0.050588,0.052564,0.008806,0.005158
3,3.085299,3.085062,0.023705,3.268095,3.267871,0.022402,0.047059,0.048718,0.010745,0.007816
4,3.001549,3.001316,0.023316,3.264827,3.264604,0.022370,0.056471,0.058974,0.014066,0.009107
5,2.899574,2.899333,0.024098,3.248413,3.248182,0.023076,0.067059,0.070125,0.015532,0.046494
6,2.771690,2.771433,0.025711,3.291697,3.291448,0.024927,0.061176,0.064103,0.014031,0.008536
7,2.608285,2.608004,0.028036,3.201938,3.201667,0.027068,0.087059,0.087819,0.033686,0.088369
8,2.407872,2.407565,0.030773,3.157265,3.156972,0.029380,0.136471,0.133529,0.072803,0.168358
9,2.167433,2.167103,0.033003,3.099678,3.099360,0.031852,0.148235,0.147242,0.099797,0.258971
10,1.960006,1.959620,0.038544,2.996182,2.995797,0.038523,0.160000,0.163726,0.119430,0.266394
11,1.719888,1.719489,0.039919,2.964095,2.963721,0.037450,0.192941,0.191697,0.146574,0.237164
12,1.447365,1.446962,0.040256,2.839989,2.839605,0.038413,0.227059,0.225903,0.175850,0.302717
13,1.201532,1.201123,0.040878,2.854236,2.853839,0.039662,0.210588,0.209048,0.149531,0.227500
14,1.017427,1.017009,0.041803,2.708398,2.707980,0.041862,0.298824,0.295173,0.249900,0.293806
15,0.886295,0.885867,0.042813,2.703284,2.702845,0.043890,0.262353,0.257885,0.217401,0.293479
16,0.800922,0.800483,0.043953,2.659054,2.658601,0.045315,0.295294,0.294395,0.257584,0.336873
17,0.747082,0.746635,0.044742,2.658046,2.657580,0.046641,0.291765,0.290792,0.257986,0.340511
18,0.712532,0.712077,0.045586,2.640297,2.639821,0.047603,0.304706,0.301869,0.270879,0.348062
19,0.690440,0.689980,0.045986,2.632310,2.631824,0.048603,0.298824,0.296637,0.266230,0.314937
20,0.676469,0.676004,0.046547,2.638399,2.637907,0.049162,0.297647,0.296781,0.263985,0.306579
21,0.666594,0.666126,0.046807,2.634210,2.633712,0.049833,0.300000,0.299129,0.272646,0.320633
22,0.659667,0.659196,0.047089,2.633250,2.632748,0.050217,0.301176,0.298154,0.271697,0.314686
23,0.654626,0.654152,0.047358,2.633302,2.632796,0.050631,0.301176,0.300231,0.274649,0.321446
24,0.650804,0.650327,0.047758,2.633045,2.632536,0.050929,0.304706,0.304064,0.275659,0.320735
25,0.648013,0.647532,0.048052,2.633237,2.632727,0.051026,0.290588,0.289398,0.261473,0.300914
26,0.645737,0.645259,0.047750,2.637641,2.637127,0.051370,0.290588,0.289082,0.265235,0.304255
27,0.643892,0.643408,0.048420,2.637571,2.637054,0.051675,0.301176,0.298408,0.271753,0.309022
28,0.642239,0.641754,0.048444,2.640913,2.640394,0.051932,0.287059,0.285247,0.257933,0.295034
29,0.640861,0.640378,0.048331,2.642647,2.642127,0.051988,0.298824,0.297651,0.269851,0.314327
30,0.640080,0.639596,0.048394,2.644029,2.643508,0.052088,0.297647,0.296125,0.268823,0.308934
31,0.639178,0.638695,0.048247,2.642976,2.642455,0.052076,0.292941,0.291230,0.265757,0.316181
32,0.638554,0.638072,0.048218,2.641970,2.641448,0.052145,0.294118,0.292366,0.265775,0.309049
33,0.637899,0.637415,0.048397,2.643347,2.642825,0.052188,0.297647,0.296191,0.270602,0.316546
