step,mae,mse
0,0.235672,0.130291
1,0.284457,0.190412
2,0.314992,0.236588
3,0.334679,0.269968
4,0.344868,0.293466
5,0.349362,0.302201
6,0.354097,0.309728
7,0.356720,0.312436
8,0.354851,0.313044
9,0.357602,0.314529
10,0.357490,0.314117
11,0.359017,0.314797
12,0.356196,0.312308
13,0.357818,0.313310
14,0.357927,0.316129
15,0.359656,0.315940
16,0.358469,0.314661
17,0.356938,0.313404
18,0.357636,0.314195
19,0.357035,0.312946
20,0.354683,0.310115
21,0.353261,0.311222
22,0.354097,0.313028
23,0.358145,0.317707
24,0.362298,0.325156
25,0.369819,0.336334
26,0.376752,0.347356
27,0.380786,0.351961
28,0.380485,0.356732
29,0.381141,0.354609
30,0.380643,0.360693
31,0.379418,0.355260
32,0.380290,0.359026
33,0.379683,0.357978
34,0.381270,0.363629
35,0.379352,0.357871
36,0.379408,0.355869
37,0.379783,0.354579
38,0.377274,0.353385
39,0.377526,0.352075
40,0.376729,0.348948
41,0.373841,0.346763
42,0.373058,0.346526
43,0.375589,0.351345
44,0.374417,0.348554
45,0.376902,0.352136
46,0.378723,0.355987
47,0.380189,0.358366
48,0.385526,0.373457
49,0.388076,0.374958
50,0.395184,0.388903
51,0.398799,0.398627
52,0.398537,0.403975
53,0.400621,0.408149
54,0.398655,0.408624
55,0.404711,0.415187
56,0.400531,0.405601
57,0.402277,0.410078
58,0.400241,0.414775
59,0.400445,0.408299
60,0.398360,0.404521
61,0.395947,0.404105
62,0.394196,0.396358
63,0.395766,0.391441
64,0.397847,0.390534
65,0.395378,0.389113
66,0.393437,0.392613
67,0.394023,0.397277
68,0.395655,0.399340
69,0.393785,0.394589
70,0.393363,0.392971
71,0.392888,0.391712
72,0.395663,0.398192
73,0.398859,0.403199
74,0.402717,0.415342
75,0.409690,0.431586
76,0.414621,0.446240
77,0.409301,0.437285
78,0.412426,0.441561
79,0.421018,0.450144
80,0.420362,0.448399
81,0.418995,0.443680
82,0.412553,0.430566
83,0.411441,0.426849
84,0.408848,0.421758
85,0.407709,0.421810
86,0.403571,0.414061
87,0.406895,0.420318
88,0.404392,0.414833
89,0.403197,0.412023
90,0.403864,0.415621
91,0.405487,0.422230
92,0.405494,0.419811
93,0.408865,0.421635
94,0.409621,0.425278
95,0.407790,0.426077
96,0.410569,0.430934
97,0.410860,0.427627
98,0.412112,0.432148
99,0.419937,0.451302
100,0.417350,0.447473
101,0.414672,0.441233
102,0.419537,0.449767
103,0.418410,0.445345
104,0.416396,0.446254
105,0.414391,0.437881
106,0.415417,0.440328
107,0.416562,0.443793
108,0.413042,0.437317
109,0.413700,0.440330
110,0.420473,0.452714
111,0.414765,0.436157
112,0.415060,0.437005
113,0.409429,0.425650
114,0.407257,0.419153
115,0.409122,0.425859
116,0.416248,0.437196
117,0.419314,0.439269
118,0.421173,0.441156
119,0.421269,0.447413
120,0.426532,0.458769
