loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3
1.564885, 0.235741, 0.235315, 0.216314, 0.214379, 0.235315, 11035.05 M Ops, 684.25 M Ops, 518.39 M Ops, 6.6862 M, 0.4041 %, 3000.41 uJ, 0.409091, 0.075758, 0.333333, 0.123077
