epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.569543,0.569543,1.000000,0.557154,0.557154,0.000000,0.000000,0.642820,0.557122
1,0.557032,0.557032,1.000000,0.549648,0.549648,0.000000,0.000000,0.632059,0.549632
2,0.551919,0.551919,1.000000,0.546828,0.546828,0.000000,0.000000,0.628215,0.546716
3,0.549325,0.549325,1.000000,0.544073,0.544073,0.000000,0.000000,0.623378,0.543982
4,0.548035,0.548035,1.000000,0.543256,0.543256,0.000000,0.000000,0.622509,0.543138
5,0.547782,0.547782,1.000000,0.544472,0.544472,0.000000,0.000000,0.626469,0.544566
6,0.546759,0.546759,1.000000,0.543121,0.543121,0.000000,0.000000,0.624055,0.543168
7,0.544548,0.544548,1.000000,0.542694,0.542694,0.000000,0.000000,0.622726,0.542569
8,0.545148,0.545148,1.000000,0.542152,0.542152,0.000000,0.000000,0.623308,0.542378
9,0.544480,0.544480,1.000000,0.543315,0.543315,0.000000,0.000000,0.624850,0.543059
10,0.544065,0.544065,1.000000,0.541833,0.541833,0.000000,0.000000,0.623109,0.541987
11,0.542427,0.542427,1.000000,0.542072,0.542072,0.000000,0.000000,0.623557,0.541775
12,0.542579,0.542579,1.000000,0.542178,0.542178,0.000000,0.000000,0.625262,0.542331
