epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.688284,0.688284,1.000000,0.413189,0.413189,0.000000,0.000000,0.413014,0.449959
1,0.639536,0.639536,1.000000,0.392691,0.392691,0.000000,0.000000,0.392952,0.434833
2,0.617771,0.617771,1.000000,0.386239,0.386239,0.000000,0.000000,0.386270,0.428830
3,0.600891,0.600891,1.000000,0.380946,0.380946,0.000000,0.000000,0.381606,0.424824
4,0.591266,0.591266,1.000000,0.379541,0.379541,0.000000,0.000000,0.380166,0.423307
5,0.582648,0.582648,1.000000,0.376993,0.376993,0.000000,0.000000,0.377288,0.420656
6,0.575778,0.575778,1.000000,0.378389,0.378389,0.000000,0.000000,0.378604,0.421804
7,0.570388,0.570388,1.000000,0.376175,0.376175,0.000000,0.000000,0.376382,0.420735
8,0.566434,0.566434,1.000000,0.380601,0.380601,0.000000,0.000000,0.380364,0.421755
9,0.561302,0.561302,1.000000,0.377228,0.377228,0.000000,0.000000,0.377005,0.419584
