epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.459469,0.459469,1.000000,0.611099,0.611099,0.000000,0.000000,0.820850,0.610419
1,0.433917,0.433917,1.000000,0.590191,0.590191,0.000000,0.000000,0.776722,0.590310
2,0.424313,0.424313,1.000000,0.578435,0.578435,0.000000,0.000000,0.755619,0.578031
3,0.418842,0.418842,1.000000,0.574266,0.574266,0.000000,0.000000,0.747018,0.573286
4,0.414783,0.414783,1.000000,0.567890,0.567890,0.000000,0.000000,0.736699,0.568488
5,0.412609,0.412609,1.000000,0.568620,0.568620,0.000000,0.000000,0.739899,0.568487
6,0.412005,0.412005,1.000000,0.564736,0.564736,0.000000,0.000000,0.731665,0.565168
7,0.408836,0.408836,1.000000,0.564213,0.564213,0.000000,0.000000,0.729845,0.564706
8,0.409715,0.409715,1.000000,0.562003,0.562003,0.000000,0.000000,0.728879,0.562422
9,0.407412,0.407412,1.000000,0.563782,0.563782,0.000000,0.000000,0.730483,0.563754
10,0.409587,0.409587,1.000000,0.560339,0.560339,0.000000,0.000000,0.724570,0.560548
11,0.405490,0.405490,1.000000,0.559339,0.559339,0.000000,0.000000,0.720766,0.559748
12,0.406493,0.406493,1.000000,0.558448,0.558448,0.000000,0.000000,0.720732,0.558766
13,0.404170,0.404170,1.000000,0.560626,0.560626,0.000000,0.000000,0.724368,0.560564
14,0.405106,0.405106,1.000000,0.559016,0.559016,0.000000,0.000000,0.718855,0.558742
