snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.345540,0.318673,0.346101,134.60 M Ops,16.57 M Ops,31.33 M Ops,0.1873 M,0.7725 %,159.03 uJ,0.318673,0.346101,0.711458
