epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.482427,0.482427,1.000000,0.663813,0.663813,0.000000,0.000000,1.012291,0.663809
1,0.466975,0.466975,1.000000,0.655521,0.655521,0.000000,0.000000,0.991907,0.655345
2,0.461183,0.461183,1.000000,0.652028,0.652028,0.000000,0.000000,0.984657,0.652196
3,0.457758,0.457758,1.000000,0.651277,0.651277,0.000000,0.000000,0.979060,0.651595
4,0.455334,0.455334,1.000000,0.652872,0.652872,0.000000,0.000000,0.981561,0.652847
5,0.453786,0.453786,1.000000,0.651044,0.651044,0.000000,0.000000,0.981230,0.651234
6,0.452593,0.452593,1.000000,0.650805,0.650805,0.000000,0.000000,0.977599,0.650764
7,0.451613,0.451613,1.000000,0.648960,0.648960,0.000000,0.000000,0.973715,0.649532
8,0.450658,0.450658,1.000000,0.651169,0.651169,0.000000,0.000000,0.978455,0.651466
9,0.450213,0.450213,1.000000,0.651980,0.651980,0.000000,0.000000,0.977095,0.651950
