step,mae,mse
0,0.228751,0.121296
1,0.272754,0.177369
2,0.303536,0.223648
3,0.325157,0.257967
4,0.336987,0.280157
5,0.343072,0.296257
6,0.349038,0.307008
7,0.352306,0.312236
8,0.353003,0.311957
9,0.351846,0.310025
10,0.354680,0.312150
11,0.352951,0.308765
12,0.353721,0.308182
13,0.354945,0.309805
14,0.355925,0.313684
15,0.359791,0.319357
16,0.359427,0.320675
17,0.358998,0.320504
18,0.359287,0.321500
19,0.359949,0.320276
20,0.355108,0.313937
21,0.355710,0.312483
22,0.358109,0.314981
23,0.362336,0.315611
24,0.363825,0.323772
25,0.372695,0.339494
26,0.377342,0.347874
27,0.386063,0.358022
28,0.385808,0.361482
29,0.390633,0.367175
30,0.387301,0.369131
31,0.386072,0.364598
32,0.385721,0.367175
33,0.384660,0.364854
34,0.386429,0.367673
35,0.387666,0.374180
36,0.385594,0.362971
37,0.384583,0.361843
38,0.385965,0.366011
39,0.386578,0.365487
40,0.386914,0.364216
41,0.383240,0.365573
42,0.388922,0.376440
43,0.386645,0.373700
44,0.385400,0.370949
45,0.384108,0.369605
46,0.386927,0.371824
47,0.387150,0.370670
48,0.393133,0.379249
49,0.399102,0.390381
50,0.402705,0.403594
51,0.405793,0.409481
52,0.404532,0.403622
53,0.408350,0.416224
54,0.409834,0.420763
55,0.410838,0.423130
56,0.411370,0.425228
57,0.407999,0.413172
58,0.407260,0.409695
59,0.408652,0.414389
60,0.407244,0.413596
61,0.405287,0.407630
62,0.408070,0.415075
63,0.408090,0.414441
64,0.409146,0.417837
65,0.406699,0.409831
66,0.412735,0.422780
67,0.408118,0.414607
68,0.416642,0.429144
69,0.405981,0.412168
70,0.411864,0.416929
71,0.408093,0.410556
72,0.409892,0.417510
73,0.412686,0.423427
74,0.417719,0.433475
75,0.421787,0.442094
76,0.420662,0.436066
77,0.421542,0.444276
78,0.424756,0.444903
79,0.421854,0.441918
80,0.419131,0.436137
81,0.419863,0.435839
82,0.420232,0.436495
83,0.422581,0.442308
84,0.420510,0.443717
85,0.423401,0.453154
86,0.423930,0.455934
87,0.425609,0.460623
88,0.424599,0.460579
89,0.423102,0.450775
90,0.428326,0.453792
91,0.424983,0.449938
92,0.420199,0.439974
93,0.422245,0.448496
94,0.426208,0.459839
95,0.428952,0.459931
