epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.599957,0.590133,0.982366,0.129350,1.325303,1.315753,0.955015,0.154386,1.315832,0.804911
1,0.529192,0.519683,0.950849,0.143174,1.281348,1.272199,0.914890,0.160328,1.271579,0.784410
2,0.511680,0.502475,0.920445,0.146094,1.263044,1.254228,0.881625,0.157391,1.254652,0.776286
3,0.502423,0.493480,0.894339,0.145347,1.250094,1.241560,0.853428,0.154551,1.241557,0.770079
4,0.495085,0.486383,0.870251,0.145496,1.242465,1.234203,0.826131,0.152469,1.232802,0.766551
5,0.489625,0.481153,0.847200,0.146248,1.239790,1.231816,0.797327,0.155875,1.231875,0.765507
6,0.485359,0.477105,0.825406,0.148336,1.235501,1.227777,0.772419,0.152917,1.228527,0.764159
7,0.481858,0.473810,0.804783,0.150093,1.231878,1.224378,0.749960,0.155730,1.223934,0.762569
8,0.478844,0.470975,0.786844,0.153486,1.233443,1.226160,0.728360,0.158425,1.226375,0.762966
9,0.476252,0.468554,0.769845,0.156073,1.231680,1.224556,0.712391,0.158972,1.225143,0.762847
