epoch,train_loss,train_mse,train_mae,train_max_abs_state,train_firing_rate,train_eta,train_kappa,train_would_cap_rate,train_support_p,train_score_std,train_grad_WQ_norm,train_grad_WK_norm,train_grad_eta_hat_norm,train_grad_WQ_absmax,train_grad_WK_absmax,train_grad_absmax_all,train_grad_total_norm_pre,train_clip_rate,train_singleton_frac,val_loss,val_mse,val_mae
0,0.453683,0.453683,0.567490,25.860844,0.188918,0.500000,0.941942,0.050211,0.441640,0.853695,64569.414062,28584841216.000000,0.000000,63226.039062,25201432576.000000,25201432576.000000,28584841216.000000,1.000000,0.039789,0.457077,0.457077,0.571476
