epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.550121,0.550121,1.000000,0.851705,0.851705,0.000000,0.000000,1.578460,0.851597
1,0.532782,0.532782,1.000000,0.845949,0.845949,0.000000,0.000000,1.567189,0.846280
2,0.523294,0.523294,1.000000,0.848187,0.848187,0.000000,0.000000,1.574674,0.848011
3,0.514854,0.514854,1.000000,0.854989,0.854989,0.000000,0.000000,1.591082,0.855327
4,0.507967,0.507967,1.000000,0.856327,0.856327,0.000000,0.000000,1.600183,0.856459
