loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.198063, 0.967568, 0.969581, 0.967392, 0.966237, 0.969581, 2359.39 M Ops, 251.13 M Ops, 39.65 M Ops, 57.8025 M, 0.3579 %, 408.42 uJ, 1.000000, 0.942857, 0.954545, 0.977273, 1.000000, 1.000000, 0.975000, 0.980000, 0.896552
