epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.888322,0.888322,1.000000,0.637238,0.637238,0.000000,0.000000,0.637036,0.557236
1,0.865903,0.865903,1.000000,0.621839,0.621839,0.000000,0.000000,0.621922,0.548456
2,0.852956,0.852956,1.000000,0.616661,0.616661,0.000000,0.000000,0.616621,0.544343
3,0.843960,0.843960,1.000000,0.610214,0.610214,0.000000,0.000000,0.609961,0.540808
0,0.888329,0.888329,1.000000,0.637212,0.637212,0.000000,0.000000,0.637010,0.557226
1,0.865894,0.865894,1.000000,0.621910,0.621910,0.000000,0.000000,0.621993,0.548482
2,0.852968,0.852968,1.000000,0.616703,0.616703,0.000000,0.000000,0.616664,0.544356
3,0.843991,0.843991,1.000000,0.610159,0.610159,0.000000,0.000000,0.609905,0.540787
4,0.838845,0.838845,1.000000,0.609290,0.609290,0.000000,0.000000,0.609029,0.539672
5,0.835892,0.835892,1.000000,0.612817,0.612817,0.000000,0.000000,0.612922,0.540960
6,0.831025,0.831025,1.000000,0.610118,0.610118,0.000000,0.000000,0.610252,0.539443
0,0.953926,0.888325,0.656015,0.129959,0.699639,0.637270,0.623692,0.157209,0.637068,0.557252
1,0.924560,0.865942,0.586186,0.152688,0.678741,0.622058,0.566824,0.170069,0.622142,0.548553
2,0.907732,0.853021,0.547112,0.163607,0.670369,0.616676,0.536935,0.174662,0.616636,0.544355
3,0.896300,0.843904,0.523958,0.166299,0.661797,0.610313,0.514842,0.174246,0.610060,0.540862
4,0.888982,0.838707,0.502748,0.167452,0.658611,0.609506,0.491050,0.175398,0.609246,0.539766
5,0.884040,0.835674,0.483654,0.168428,0.660283,0.612879,0.474043,0.175028,0.612985,0.540949
6,0.877744,0.830985,0.467585,0.169035,0.656696,0.610424,0.462723,0.172915,0.610562,0.539516
0,0.959241,0.893650,0.655908,0.050346,0.714754,0.652436,0.623178,0.075539,0.652231,0.565558
1,0.935876,0.877137,0.587384,0.075378,0.693902,0.636832,0.570696,0.090394,0.636918,0.557563
2,0.916752,0.861551,0.552009,0.087923,0.683671,0.629066,0.546046,0.097774,0.629016,0.552219
3,0.903886,0.850421,0.534654,0.091492,0.676122,0.622701,0.534204,0.096652,0.622449,0.548642
4,0.895357,0.843134,0.522234,0.091751,0.674775,0.622650,0.521252,0.097983,0.622381,0.547623
5,0.889931,0.838923,0.510073,0.092574,0.675750,0.625277,0.504723,0.097122,0.625345,0.548229
6,0.883210,0.832980,0.502300,0.092478,0.676038,0.625551,0.504869,0.093214,0.625667,0.547757
0,0.957976,0.892237,0.657383,0.051425,0.710483,0.648127,0.623554,0.081920,0.647922,0.563199
0,0.957976,0.892237,0.657383,0.051425,0.710483,0.648127,0.623554,0.081920,0.647922,0.563199
1,0.931051,0.871987,0.590644,0.076044,0.696771,0.638995,0.577760,0.085923,0.639081,0.558004
2,0.912496,0.856728,0.557678,0.086118,0.684840,0.629774,0.550656,0.095249,0.629745,0.551835
3,0.897839,0.843531,0.543089,0.088765,0.678261,0.624009,0.542521,0.092968,0.623681,0.548189
4,0.887125,0.833635,0.534897,0.089133,0.677596,0.623836,0.537594,0.096905,0.623569,0.546867
5,0.879397,0.826520,0.528774,0.089352,0.680429,0.627847,0.525826,0.094100,0.627926,0.547915
6,0.870520,0.818502,0.520178,0.088946,0.684412,0.632501,0.519110,0.089483,0.632657,0.549373
0,0.953482,0.887577,0.659055,0.131960,0.699068,0.635740,0.633286,0.162398,0.635542,0.555985
1,0.924151,0.863923,0.602281,0.157159,0.680085,0.620867,0.592177,0.166138,0.620954,0.547440
2,0.907222,0.850630,0.565915,0.163342,0.671031,0.615602,0.554293,0.168844,0.615552,0.543518
3,0.894010,0.840644,0.533659,0.164774,0.662072,0.609655,0.524168,0.168470,0.609380,0.540449
4,0.884477,0.833542,0.509347,0.165141,0.659122,0.608958,0.501645,0.167304,0.608700,0.539516
5,0.877267,0.828255,0.490122,0.164593,0.661528,0.613343,0.481847,0.166542,0.613447,0.541172
6,0.869419,0.821696,0.477229,0.163419,0.658259,0.611244,0.470150,0.165797,0.611392,0.540075
0,0.952603,0.886852,0.657502,0.129503,0.699334,0.636892,0.624421,0.155473,0.636699,0.556721
1,0.921978,0.863281,0.586971,0.152335,0.677842,0.621361,0.564813,0.169268,0.621443,0.547907
2,0.905285,0.850569,0.547155,0.163029,0.669581,0.616107,0.534739,0.173784,0.616054,0.543851
3,0.893793,0.841336,0.524576,0.165031,0.661750,0.610123,0.516266,0.171158,0.609857,0.540565
4,0.886342,0.835967,0.503747,0.166298,0.658873,0.609406,0.494670,0.171765,0.609146,0.539572
5,0.881212,0.832693,0.485191,0.166920,0.660416,0.612757,0.476586,0.171117,0.612862,0.540725
6,0.874852,0.827919,0.469330,0.167023,0.656938,0.610846,0.460915,0.171452,0.610988,0.539568
