epoch,train_loss,train_mse,train_mae,val_loss,val_mse,val_mae
0,0.772096,0.772096,0.646301,1.067017,1.067017,0.735097
1,0.595747,0.595747,0.557880,1.064264,1.064264,0.731176
2,0.581385,0.581385,0.550847,1.056841,1.056841,0.727506
3,0.572101,0.572101,0.546446,1.053346,1.053346,0.727690
4,0.564827,0.564827,0.543579,1.060873,1.060873,0.729359
5,0.560399,0.560399,0.541998,1.057192,1.057192,0.731075
6,0.557579,0.557579,0.540569,1.053513,1.053513,0.728073
