loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.457936,0.468753,0.457149,131.81 M Ops,19.25 M Ops,4.58 M Ops,0.5637 M,0.4389 %,38.39 uJ,0.536393,0.514194,0.570416
