epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.516000,0.465753,0.502472,0.097245,0.611206,0.581924,0.292820,0.117967,0.751679,0.582191
1,0.462361,0.441903,0.204579,0.134927,0.571292,0.557409,0.138826,0.142953,0.707930,0.557408
2,0.441754,0.430419,0.113355,0.153343,0.558202,0.548863,0.093391,0.156168,0.695626,0.549207
3,0.432656,0.423940,0.087163,0.161269,0.558524,0.550592,0.079316,0.159718,0.693136,0.550604
4,0.427431,0.419869,0.075620,0.167962,0.551523,0.544491,0.070319,0.169268,0.685159,0.544626
5,0.423591,0.416710,0.068811,0.171781,0.549779,0.543056,0.067235,0.166456,0.680750,0.543269
6,0.420778,0.414357,0.064218,0.174467,0.547160,0.541043,0.061170,0.176344,0.680287,0.541264
7,0.418586,0.412430,0.061554,0.176800,0.549382,0.543439,0.059431,0.172266,0.681061,0.543763
8,0.416879,0.410919,0.059598,0.178349,0.550236,0.544442,0.057945,0.176048,0.684126,0.544426
