loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.353265, 0.349353, 0.338595, 0.395036, 454.21 M Ops, 48.55 M Ops, 9.43 M Ops, 1.0994 M, 0.3983 %, 87.09 uJ
