loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.429026, 0.785366, 0.727300, 0.729746, 0.732424, 0.727300, 4885.73 M Ops, 183.42 M Ops, 1255.34 M Ops, 10.5887 M, 0.3470 %, 5939.65 uJ, 0.858108, 0.596491
