epoch,train_loss,train_mse,train_mae,train_max_abs_state,train_firing_rate,train_eta,train_kappa,train_would_cap_rate,train_support_p,train_score_std,train_grad_WQ_norm,train_grad_WK_norm,train_grad_eta_hat_norm,train_grad_WQ_absmax,train_grad_WK_absmax,train_grad_absmax_all,train_grad_total_norm_pre,train_clip_rate,train_singleton_frac,val_loss,val_mse,val_mae
0,0.428977,0.428977,0.551040,207.871826,0.200939,1.000000,0.733997,0.117831,0.418628,0.819480,33005254.000000,152821395619840.000000,0.000000,23149414.000000,95548803645440.000000,95548803645440.000000,152821395619840.000000,1.000000,0.042242,0.441066,0.441066,0.566202
