epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,1.397478,1.387433,1.004510,1.396160,1.386131,1.002944,0.254753,0.254021,0.156579,0.183459
1,1.393779,1.383853,0.992643,1.392297,1.382502,0.979453,0.285171,0.285664,0.215366,0.192693
2,1.387215,1.377604,0.961150,1.387581,1.378238,0.934292,0.250951,0.252739,0.184594,0.183264
3,1.381399,1.372428,0.897059,1.385279,1.376969,0.830993,0.277567,0.278904,0.211945,0.220660
4,1.375376,1.367486,0.788994,1.383549,1.376636,0.691327,0.254753,0.255420,0.180944,0.150956
5,1.368985,1.362217,0.676792,1.385222,1.379197,0.602516,0.277567,0.277739,0.202140,0.202991
6,1.362323,1.356121,0.620205,1.387163,1.381513,0.564972,0.277567,0.277681,0.202631,0.207077
7,1.355982,1.349894,0.608817,1.389313,1.383590,0.572247,0.269962,0.269930,0.197979,0.208660
8,1.348970,1.342886,0.608487,1.395009,1.389106,0.590302,0.277567,0.277506,0.205599,0.226168
9,1.343718,1.337459,0.625872,1.396350,1.389732,0.661768,0.269962,0.270105,0.192038,0.193342
10,1.339871,1.333357,0.651449,1.399594,1.392528,0.706642,0.281369,0.281410,0.201304,0.214635
11,1.334632,1.327846,0.678596,1.406609,1.399086,0.752353,0.273764,0.274184,0.189339,0.167713
