epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.492319,0.492319,1.000000,0.668732,0.668732,0.000000,0.000000,1.026346,0.668732
1,0.473993,0.473993,1.000000,0.660386,0.660386,0.000000,0.000000,1.008648,0.660351
2,0.468084,0.468084,1.000000,0.655710,0.655710,0.000000,0.000000,1.000119,0.655743
3,0.465119,0.465119,1.000000,0.655110,0.655110,0.000000,0.000000,0.995591,0.655182
4,0.463273,0.463273,1.000000,0.655183,0.655183,0.000000,0.000000,0.996962,0.655175
5,0.461799,0.461799,1.000000,0.653155,0.653155,0.000000,0.000000,0.996502,0.653181
6,0.460666,0.460666,1.000000,0.654720,0.654720,0.000000,0.000000,0.993077,0.654711
7,0.459607,0.459607,1.000000,0.651409,0.651409,0.000000,0.000000,0.988920,0.651522
8,0.458736,0.458736,1.000000,0.650729,0.650729,0.000000,0.000000,0.985700,0.650783
9,0.458237,0.458237,1.000000,0.653051,0.653051,0.000000,0.000000,0.986160,0.653047
10,0.457531,0.457531,1.000000,0.651309,0.651309,0.000000,0.000000,0.984575,0.651305
11,0.457165,0.457165,1.000000,0.651831,0.651831,0.000000,0.000000,0.986096,0.651878
