epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,2.212353,2.202248,1.010535,2.202689,2.197388,0.530112,0.067568,0.067078,0.048300,0.044523
1,2.125406,2.115621,0.978564,2.079804,2.071553,0.825112,0.556757,0.585597,0.538387,0.601847
2,1.927958,1.919479,0.847899,1.747742,1.740756,0.698595,0.805405,0.812440,0.754364,0.842743
3,1.710811,1.704352,0.645849,1.498222,1.492369,0.585311,0.864865,0.876572,0.839018,0.877591
4,1.510611,1.505672,0.493886,1.277556,1.272571,0.498457,0.905405,0.913124,0.893251,0.904287
5,1.313079,1.309069,0.401056,1.061513,1.057369,0.414362,0.924324,0.930691,0.914808,0.921134
6,1.122884,1.119432,0.345253,0.858904,0.855124,0.377940,0.954054,0.956442,0.947428,0.945647
7,0.960572,0.957436,0.313628,0.680443,0.677076,0.336658,0.964865,0.964379,0.959680,0.958105
8,0.828067,0.825154,0.291330,0.534926,0.531934,0.299184,0.975676,0.978405,0.975397,0.972885
9,0.728755,0.725943,0.281216,0.436444,0.433547,0.289741,0.981081,0.981890,0.980594,0.979713
10,0.658846,0.656165,0.268105,0.361797,0.359067,0.273074,0.981081,0.981890,0.980594,0.979713
11,0.613117,0.610608,0.250925,0.313520,0.310853,0.266697,0.975676,0.975541,0.975568,0.976268
12,0.582779,0.580450,0.232993,0.285597,0.283098,0.249881,0.975676,0.975541,0.975568,0.976268
13,0.562383,0.560160,0.222329,0.262485,0.260073,0.241235,0.975676,0.975541,0.975568,0.976268
14,0.547352,0.545239,0.211209,0.266192,0.263818,0.237386,0.975676,0.975541,0.974790,0.974549
15,0.537431,0.535407,0.202345,0.261212,0.258936,0.227582,0.978378,0.978715,0.977901,0.977644
16,0.529897,0.527959,0.193812,0.237664,0.235483,0.218079,0.975676,0.975541,0.975568,0.976268
17,0.524904,0.523062,0.184161,0.216268,0.214075,0.219251,0.975676,0.975541,0.975089,0.975074
18,0.520214,0.518425,0.178833,0.230937,0.228853,0.208372,0.975676,0.975541,0.974790,0.974549
19,0.515849,0.514119,0.172992,0.231148,0.229106,0.204195,0.975676,0.975541,0.975568,0.976268
20,0.512395,0.510743,0.165248,0.215330,0.213311,0.201902,0.981081,0.979978,0.980009,0.980410
21,0.509914,0.508320,0.159377,0.218063,0.216029,0.203320,0.983784,0.983153,0.982743,0.982638
22,0.508018,0.506473,0.154421,0.224402,0.222455,0.194727,0.981081,0.981890,0.980594,0.979713
23,0.505813,0.504315,0.149798,0.212579,0.210605,0.197422,0.981081,0.981890,0.981023,0.980489
24,0.504418,0.502943,0.147496,0.220519,0.218579,0.193978,0.975676,0.975541,0.975568,0.976268
25,0.502566,0.501121,0.144439,0.220260,0.218353,0.190673,0.981081,0.981890,0.980594,0.979713
26,0.501243,0.499837,0.140629,0.200592,0.198738,0.185409,0.978378,0.978715,0.976877,0.975388
27,0.500609,0.499249,0.136078,0.217096,0.215241,0.185497,0.978378,0.978715,0.978310,0.978342
28,0.499256,0.497932,0.132464,0.218218,0.216442,0.177576,0.975676,0.977453,0.974532,0.972147
29,0.498389,0.497103,0.128515,0.204709,0.202887,0.182223,0.981081,0.979978,0.980009,0.980410
30,0.497757,0.496502,0.125554,0.216133,0.214332,0.180121,0.981081,0.981890,0.981023,0.980489
31,0.497053,0.495825,0.122823,0.210121,0.208331,0.179040,0.975676,0.977453,0.975149,0.973238
32,0.496567,0.495365,0.120172,0.208735,0.206963,0.177274,0.981081,0.981890,0.981023,0.980489
33,0.496149,0.494966,0.118286,0.213391,0.211630,0.176117,0.978378,0.978715,0.978310,0.978342
34,0.495750,0.494589,0.116084,0.211032,0.209293,0.173924,0.978378,0.978715,0.977552,0.976701
35,0.495427,0.494283,0.114401,0.210698,0.208958,0.174008,0.975676,0.977453,0.975149,0.973238
36,0.495142,0.494016,0.112606,0.210425,0.208686,0.173934,0.975676,0.977453,0.975149,0.973238
37,0.494902,0.493788,0.111399,0.212443,0.210711,0.173213,0.972973,0.974278,0.972387,0.971086
38,0.494726,0.493625,0.110130,0.211449,0.209718,0.173144,0.975676,0.977453,0.975149,0.973238
39,0.494547,0.493456,0.109035,0.212624,0.210889,0.173471,0.975676,0.977453,0.975149,0.973238
40,0.494412,0.493330,0.108176,0.210830,0.209091,0.173849,0.975676,0.977453,0.975149,0.973238
41,0.494293,0.493217,0.107594,0.210769,0.209036,0.173370,0.972973,0.974278,0.972387,0.971086
42,0.494192,0.493119,0.107320,0.212246,0.210514,0.173189,0.975676,0.977453,0.975149,0.973238
43,0.494117,0.493053,0.106414,0.211242,0.209515,0.172766,0.975676,0.977453,0.975149,0.973238
44,0.494055,0.492998,0.105720,0.211098,0.209360,0.173744,0.975676,0.977453,0.975149,0.973238
45,0.494020,0.492959,0.106147,0.211623,0.209891,0.173255,0.975676,0.977453,0.975149,0.973238
46,0.493995,0.492941,0.105454,0.211736,0.210005,0.173103,0.975676,0.977453,0.975149,0.973238
47,0.493976,0.492924,0.105275,0.211672,0.209941,0.173103,0.975676,0.977453,0.975149,0.973238
48,0.493983,0.492932,0.105145,0.212176,0.210444,0.173164,0.975676,0.977453,0.975149,0.973238
49,0.493963,0.492913,0.104997,0.211847,0.210116,0.173037,0.975676,0.977453,0.975149,0.973238
