run_id,layer,variant,data,seed,support_density,empty_read_fraction,mean_real_mass,spike_rate,membrane_diversity
patchtst_ETTh1_p720_flatten_homogeneous_no_memory_seed7,embedding,homogeneous_no_memory,ETTh1,7,0.0,1.0,0.0,0.009898490272462368,0.0
patchtst_ETTh1_p720_flatten_homogeneous_no_memory_seed7,block0,homogeneous_no_memory,ETTh1,7,0.0,1.0,0.0,0.04106876999139786,0.0
patchtst_ETTh1_p720_flatten_homogeneous_no_memory_seed7,block1,homogeneous_no_memory,ETTh1,7,0.0,1.0,0.0,0.07352785021066666,0.0
patchtst_ETTh1_p720_flatten_homogeneous_dense_seed7,embedding,homogeneous_dense,ETTh1,7,1.0,0.0,0.9572614431381226,0.012396364472806454,0.0
patchtst_ETTh1_p720_flatten_homogeneous_dense_seed7,block0,homogeneous_dense,ETTh1,7,1.0,0.0,0.9251894950866699,0.03892963379621506,0.0
patchtst_ETTh1_p720_flatten_homogeneous_dense_seed7,block1,homogeneous_dense,ETTh1,7,1.0,0.0,0.9489775896072388,0.0696614533662796,0.0
patchtst_ETTh1_p720_flatten_homogeneous_sparse_seed7,embedding,homogeneous_sparse,ETTh1,7,0.5200880169868469,0.0003674869367387146,0.9972923398017883,0.012157206423580647,0.0
patchtst_ETTh1_p720_flatten_homogeneous_sparse_seed7,block0,homogeneous_sparse,ETTh1,7,0.4727787375450134,0.0012521777534857392,0.9904322624206543,0.03435905650258064,0.0
patchtst_ETTh1_p720_flatten_homogeneous_sparse_seed7,block1,homogeneous_sparse,ETTh1,7,0.4684479832649231,0.0008166376501321793,0.9949998259544373,0.05612244829535484,0.0
patchtst_ETTh1_p720_flatten_heterogeneous_no_memory_seed7,embedding,heterogeneous_no_memory,ETTh1,7,0.0,1.0,0.0,0.01088501769118011,0.10696357488632202
patchtst_ETTh1_p720_flatten_heterogeneous_no_memory_seed7,block0,heterogeneous_no_memory,ETTh1,7,0.0,1.0,0.0,0.022029124258551747,0.12149602919816971
patchtst_ETTh1_p720_flatten_heterogeneous_no_memory_seed7,block1,heterogeneous_no_memory,ETTh1,7,0.0,1.0,0.0,0.030997554771602154,0.1330501288175583
