run_id,architecture,horizon,data,seed,heterogeneous,variant,policy,mse,mae,best_epoch,epochs,best_val_mse,parameters,seconds,log_path,support_density,empty_read_fraction,mean_real_mass,mean_gate_after_first_patch,mean_lag_in_patches,evidence_to_charge_abs_ratio,off_minus_full_mse,uniform_minus_full_mse,recent_minus_full_mse
patchtst_ETTh1_p720_flatten_heterogeneous_dense_seed7,patchtst,720,ETTh1,7,True,heterogeneous_dense,dense,0.5488495202041751,0.5354922003469488,2,9,1.1995629320017738,992980,205.60362219810486,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patchtst_p720/ETTh1/260915/260915+model+myModel+architecture+patchtst+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed7_flatten_heterogeneous_dense,1.0,0.0,0.948364794254303,0.47897520661354065,9.733717230585171,0.0195939801633358,-0.021464977200128965,-0.002159295078594803,0.008375134957545383
patchtst_ETTh1_p720_flatten_heterogeneous_dense_seed13,patchtst,720,ETTh1,13,True,heterogeneous_dense,dense,0.5954444175885024,0.5654955223510655,2,9,1.2003668441974358,992980,203.770183801651,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patchtst_p720/ETTh1/260915/260915+model+myModel+architecture+patchtst+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed13_flatten_heterogeneous_dense,1.0,0.0,0.9485218524932861,0.4844701588153839,9.925987368391361,0.019525470212101936,-0.029024264656769216,-0.003559747042110595,0.010716207303101632
patchtst_ETTh1_p720_flatten_heterogeneous_dense_seed21,patchtst,720,ETTh1,21,True,heterogeneous_dense,dense,0.5420448884884966,0.5408499422266198,1,8,1.1981106099657313,992980,174.4389615058899,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patchtst_p720/ETTh1/260915/260915+model+myModel+architecture+patchtst+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed21_flatten_heterogeneous_dense,1.0,0.0,0.9495974183082581,0.47338956594467163,9.903031615831424,0.019877592101693153,-0.006966554501437683,0.0001036349580649798,0.004537164671345351
patchtst_ETTh1_p720_flatten_heterogeneous_no_memory_seed7,patchtst,720,ETTh1,7,True,heterogeneous_no_memory,off,0.5595414469800711,0.5437382177346167,2,9,1.193700515653728,992980,36.80185317993164,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patchtst_p720/ETTh1/260915/260915+model+myModel+architecture+patchtst+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed7_flatten_heterogeneous_no_memory,0.0,1.0,0.0,0.0,0.0,0.0,,,
patchtst_ETTh1_p720_flatten_heterogeneous_no_memory_seed13,patchtst,720,ETTh1,13,True,heterogeneous_no_memory,off,0.5845775232866752,0.5598062745908283,2,9,1.201759638912784,992980,35.09573674201965,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patchtst_p720/ETTh1/260915/260915+model+myModel+architecture+patchtst+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed13_flatten_heterogeneous_no_memory,0.0,1.0,0.0,0.0,0.0,0.0,,,
patchtst_ETTh1_p720_flatten_heterogeneous_no_memory_seed21,patchtst,720,ETTh1,21,True,heterogeneous_no_memory,off,0.5385403164052842,0.5388650375216459,1,8,1.1912183503166007,992980,34.016698360443115,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patchtst_p720/ETTh1/260915/260915+model+myModel+architecture+patchtst+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed21_flatten_heterogeneous_no_memory,0.0,1.0,0.0,0.0,0.0,0.0,,,
patchtst_ETTh1_p720_flatten_heterogeneous_sparse_seed7,patchtst,720,ETTh1,7,True,heterogeneous_sparse,sparse,0.5490014264971721,0.5355670959650839,2,9,1.1995433998119789,992980,257.7357757091522,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patchtst_p720/ETTh1/260915/260915+model+myModel+architecture+patchtst+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed7_flatten_heterogeneous_sparse,0.42140769958496094,0.0017285497160628438,0.9913145303726196,0.49926310777664185,6.63397016519014,0.022671641781926155,-0.02492864953771079,-0.007322494883471586,0.0008958064094788387
patchtst_ETTh1_p720_flatten_heterogeneous_sparse_seed13,patchtst,720,ETTh1,13,True,heterogeneous_sparse,sparse,0.5921189590829958,0.562686720769698,2,9,1.2022842818893813,992980,257.96308398246765,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patchtst_p720/ETTh1/260915/260915+model+myModel+architecture+patchtst+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed13_flatten_heterogeneous_sparse,0.42113807797431946,0.002463523531332612,0.988707959651947,0.507075846195221,7.135326037113001,0.022260254248976707,-0.029916810653597414,-0.010372014316792688,0.002665383806239374
patchtst_ETTh1_p720_flatten_heterogeneous_sparse_seed21,patchtst,720,ETTh1,21,True,heterogeneous_sparse,sparse,0.5424596450339342,0.5402031485501049,1,8,1.1979151010523503,992980,231.910218000412,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patchtst_p720/ETTh1/260915/260915+model+myModel+architecture+patchtst+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed21_flatten_heterogeneous_sparse,0.4443480968475342,0.001592443441040814,0.9919315576553345,0.4941267967224121,7.8034572613906485,0.022025657817721367,-0.005020136355133098,-0.0011657334737112945,0.003092824968977781
patchtst_ETTh1_p720_flatten_homogeneous_dense_seed7,patchtst,720,ETTh1,7,False,homogeneous_dense,dense,0.6011054475668524,0.5709691267142684,4,11,1.227020276587615,992980,229.3071391582489,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patchtst_p720/ETTh1/260915/260915+model+myModel+architecture+patchtst+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed7_flatten_homogeneous_dense,1.0,0.0,0.9489775896072388,0.4796064496040344,9.956476037943503,0.020102713257074356,-0.05476464393599567,-0.008407875932241682,0.010210363466555239
