snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.365336,0.365098,0.366472,159.88 M Ops,22.55 M Ops,6.41 M Ops,0.3416 M,0.5002 %,49.77 uJ,0.365098,0.366472,0.669164
