loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.427700, 0.403774, 0.399120, 0.635705, 20.32 M Ops, 3.30 M Ops, 1.78 M Ops, 0.0391 M, 0.4580 %, 11.15 uJ
