epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.459833,0.459833,1.000000,0.564930,0.564930,0.000000,0.000000,0.721381,0.565193
1,0.437733,0.437733,1.000000,0.554223,0.554223,0.000000,0.000000,0.702980,0.554222
2,0.429731,0.429731,1.000000,0.550554,0.550554,0.000000,0.000000,0.697694,0.550892
3,0.424546,0.424546,1.000000,0.544493,0.544493,0.000000,0.000000,0.687698,0.544496
4,0.421089,0.421089,1.000000,0.547291,0.547291,0.000000,0.000000,0.688327,0.547417
5,0.418229,0.418229,1.000000,0.542915,0.542915,0.000000,0.000000,0.680969,0.543127
6,0.416160,0.416160,1.000000,0.540396,0.540396,0.000000,0.000000,0.680127,0.540617
7,0.414728,0.414728,1.000000,0.541265,0.541265,0.000000,0.000000,0.678995,0.541591
8,0.413650,0.413650,1.000000,0.539835,0.539835,0.000000,0.000000,0.675966,0.539886
9,0.412745,0.412745,1.000000,0.539436,0.539436,0.000000,0.000000,0.675179,0.539783
10,0.411974,0.411974,1.000000,0.538530,0.538530,0.000000,0.000000,0.674228,0.538397
11,0.411145,0.411145,1.000000,0.539905,0.539905,0.000000,0.000000,0.675703,0.540128
12,0.410524,0.410524,1.000000,0.538052,0.538052,0.000000,0.000000,0.674258,0.537830
13,0.410117,0.410117,1.000000,0.537910,0.537910,0.000000,0.000000,0.672644,0.538145
14,0.409456,0.409456,1.000000,0.538498,0.538498,0.000000,0.000000,0.672769,0.538797
15,0.409006,0.409006,1.000000,0.539547,0.539547,0.000000,0.000000,0.674031,0.539539
