step,mae,mse
0,0.105205,0.033572
1,0.129506,0.048351
2,0.145618,0.058584
3,0.157547,0.066883
4,0.164219,0.072888
5,0.172117,0.079092
6,0.179501,0.084612
7,0.183569,0.088692
8,0.188923,0.093790
9,0.195519,0.099483
10,0.199359,0.103471
11,0.204255,0.108067
12,0.207239,0.111159
13,0.210505,0.114531
14,0.214265,0.118223
15,0.217899,0.121827
16,0.221058,0.124973
17,0.223530,0.127956
18,0.226531,0.131328
19,0.230088,0.135010
20,0.232822,0.138259
21,0.235715,0.141335
22,0.237994,0.144047
23,0.240917,0.147727
24,0.242157,0.149144
25,0.243857,0.151558
26,0.245164,0.154290
27,0.248504,0.158005
28,0.249380,0.159124
29,0.252558,0.162825
30,0.252810,0.164347
31,0.255448,0.167714
32,0.257421,0.170584
33,0.257083,0.170969
34,0.259138,0.173964
35,0.259304,0.174232
36,0.259230,0.174925
37,0.261181,0.177877
38,0.262842,0.180326
39,0.262659,0.181033
40,0.264597,0.183125
41,0.266136,0.185697
42,0.266265,0.186299
43,0.267152,0.187410
44,0.267207,0.188333
45,0.267882,0.189220
46,0.268802,0.191196
47,0.270185,0.193247
48,0.271249,0.195352
49,0.273142,0.198038
50,0.275378,0.200503
51,0.277031,0.202907
52,0.276699,0.203365
53,0.276855,0.204242
54,0.276496,0.204593
55,0.278104,0.206247
56,0.278296,0.207094
57,0.278988,0.208483
58,0.278093,0.208079
59,0.279583,0.209693
60,0.280378,0.210407
61,0.281130,0.211367
62,0.280229,0.211862
63,0.280608,0.212778
64,0.282072,0.214590
65,0.282268,0.215841
66,0.282771,0.216913
67,0.283855,0.218398
68,0.282938,0.218305
69,0.284501,0.218973
70,0.283095,0.218583
71,0.284756,0.220424
72,0.285308,0.221492
73,0.285792,0.222884
74,0.285725,0.223261
75,0.285371,0.223281
76,0.285842,0.223852
77,0.286694,0.224165
78,0.285816,0.224039
79,0.285556,0.224493
80,0.286743,0.225550
81,0.286029,0.225789
82,0.285632,0.226317
83,0.285693,0.226830
84,0.285678,0.227116
85,0.285784,0.227399
86,0.285657,0.228121
87,0.286524,0.228903
88,0.287159,0.229814
89,0.287571,0.230113
90,0.286917,0.230016
91,0.287680,0.230827
92,0.288811,0.231438
93,0.288184,0.231492
94,0.288618,0.232406
95,0.290046,0.234310
96,0.292448,0.237030
97,0.295762,0.240846
98,0.298872,0.244807
99,0.301866,0.248190
100,0.303656,0.250208
101,0.305379,0.252554
102,0.307841,0.255245
103,0.310461,0.258606
104,0.312228,0.261021
105,0.314209,0.264178
106,0.316238,0.267061
107,0.317585,0.269215
108,0.319686,0.271976
109,0.321285,0.274686
110,0.322847,0.276800
111,0.325853,0.281022
112,0.326506,0.282121
113,0.327615,0.283914
114,0.328248,0.285040
115,0.330358,0.288254
116,0.330638,0.288628
117,0.332319,0.291598
118,0.331662,0.291034
119,0.332916,0.292944
120,0.334072,0.294916
121,0.334812,0.295880
122,0.334891,0.296785
123,0.335992,0.297897
124,0.337400,0.300908
125,0.338550,0.302981
126,0.338313,0.303332
127,0.339123,0.304904
128,0.339934,0.306359
129,0.340249,0.306835
130,0.340525,0.307543
131,0.340767,0.308557
132,0.341633,0.309769
133,0.341165,0.309558
134,0.341825,0.310717
135,0.342235,0.311440
136,0.343478,0.313318
137,0.343552,0.313622
138,0.343956,0.314720
139,0.344116,0.314919
140,0.344058,0.314443
141,0.344550,0.315286
142,0.344696,0.315418
143,0.346160,0.317682
144,0.345774,0.317474
145,0.347024,0.319106
146,0.347033,0.319209
147,0.348068,0.321097
148,0.348425,0.321461
149,0.348671,0.321617
150,0.348502,0.321765
151,0.348710,0.321942
152,0.348956,0.322118
153,0.349781,0.323204
154,0.350018,0.323418
155,0.350072,0.323068
156,0.351243,0.324915
157,0.350185,0.324059
158,0.350313,0.324696
159,0.350862,0.325649
160,0.351305,0.326557
161,0.350762,0.325900
162,0.350488,0.325815
163,0.350375,0.325585
164,0.350645,0.325692
165,0.350602,0.325633
166,0.350570,0.325730
167,0.350596,0.326002
168,0.350524,0.326042
169,0.350467,0.325381
170,0.350254,0.325303
171,0.350083,0.325450
172,0.349634,0.325066
173,0.349258,0.324433
174,0.349640,0.325173
175,0.349475,0.324878
176,0.349220,0.324569
177,0.348854,0.324259
178,0.348906,0.323970
179,0.348979,0.324475
180,0.348654,0.324461
181,0.348980,0.324893
182,0.348712,0.324841
183,0.349109,0.325621
184,0.349290,0.326028
185,0.349190,0.326059
186,0.348527,0.324901
187,0.348430,0.324839
188,0.348794,0.325781
189,0.348650,0.325560
190,0.348637,0.326326
191,0.349885,0.328380
192,0.350469,0.328978
193,0.351421,0.329671
194,0.353465,0.332726
195,0.355414,0.335253
196,0.357251,0.338149
197,0.357321,0.337590
198,0.357580,0.337649
199,0.358450,0.339110
200,0.360239,0.342621
201,0.360842,0.342473
202,0.362049,0.344964
203,0.362645,0.345315
204,0.364016,0.347439
205,0.364911,0.348713
206,0.366095,0.351570
207,0.366342,0.351920
208,0.367630,0.353704
209,0.368396,0.354102
210,0.369719,0.356539
211,0.369959,0.356832
212,0.371298,0.359731
213,0.372047,0.360998
214,0.373087,0.361970
215,0.374253,0.363511
216,0.374637,0.364676
217,0.375203,0.365081
218,0.375500,0.366101
219,0.375935,0.366969
220,0.376359,0.367497
221,0.377361,0.369302
222,0.377734,0.370024
223,0.378238,0.370053
224,0.378647,0.370867
225,0.379125,0.372130
226,0.379169,0.372869
227,0.380035,0.374283
228,0.380241,0.374397
229,0.380323,0.375028
230,0.380740,0.375776
231,0.381239,0.376183
232,0.381676,0.377015
233,0.381873,0.378175
234,0.381951,0.378067
235,0.382221,0.379123
236,0.382365,0.379515
237,0.382747,0.379804
238,0.384261,0.381774
239,0.383709,0.380592
240,0.383958,0.380924
241,0.384011,0.381386
242,0.384471,0.382330
243,0.384667,0.382007
244,0.384873,0.382455
245,0.384735,0.382037
246,0.385085,0.381656
247,0.385326,0.382011
248,0.385287,0.382478
249,0.385379,0.382221
250,0.385660,0.382545
251,0.385561,0.382427
252,0.385618,0.381812
253,0.385635,0.381191
254,0.385835,0.382356
255,0.385640,0.381406
256,0.386141,0.381865
257,0.386116,0.382507
258,0.385764,0.381610
259,0.385214,0.380863
260,0.384977,0.381150
261,0.385280,0.381057
262,0.385704,0.381947
263,0.385038,0.380489
264,0.384651,0.379579
265,0.384773,0.380503
266,0.384519,0.379394
267,0.384491,0.379155
268,0.384375,0.378854
269,0.384337,0.378686
270,0.384220,0.378041
271,0.384421,0.377594
272,0.384411,0.376984
273,0.383836,0.376609
274,0.384190,0.376885
275,0.383694,0.376795
276,0.383310,0.375834
277,0.382960,0.375143
278,0.383053,0.374808
279,0.382869,0.374616
280,0.382931,0.373937
281,0.382354,0.373657
282,0.382850,0.372564
283,0.381815,0.371600
284,0.381604,0.371627
285,0.381465,0.372384
286,0.381211,0.371171
287,0.381757,0.370759
288,0.382839,0.370880
289,0.383745,0.372189
290,0.385301,0.374533
291,0.386613,0.377385
292,0.387633,0.378432
293,0.388556,0.379282
294,0.388934,0.378882
295,0.389779,0.380372
296,0.390887,0.381345
297,0.391815,0.382529
298,0.392487,0.384672
299,0.393789,0.385551
300,0.394921,0.388278
301,0.395796,0.389194
302,0.397035,0.389035
303,0.397298,0.391960
304,0.398196,0.393128
305,0.398810,0.394349
306,0.399181,0.394762
307,0.399897,0.396896
308,0.400674,0.397600
309,0.401352,0.398097
310,0.402246,0.399259
311,0.402139,0.400113
312,0.402704,0.401176
313,0.403092,0.400688
314,0.403009,0.401057
315,0.403480,0.401675
316,0.404478,0.403854
317,0.405209,0.405403
318,0.405442,0.406101
319,0.405415,0.406225
320,0.405787,0.405699
321,0.406542,0.407272
322,0.406649,0.407167
323,0.406691,0.407870
324,0.406968,0.407593
325,0.407320,0.408804
326,0.407911,0.409281
327,0.407455,0.408831
328,0.408057,0.410234
329,0.408327,0.410292
330,0.408361,0.409651
331,0.408034,0.409189
332,0.408444,0.410936
333,0.408102,0.410463
334,0.408617,0.411785
335,0.408659,0.411956
