run_id,architecture,horizon,data,seed,heterogeneous,variant,policy,mse,mae,best_epoch,epochs,best_val_mse,parameters,seconds,log_path,support_density,empty_read_fraction,mean_real_mass,mean_gate_after_first_patch,mean_lag_in_patches,evidence_to_charge_abs_ratio,off_minus_full_mse,uniform_minus_full_mse,recent_minus_full_mse
patch_ETTh1_p720_flatten_heterogeneous_dense_seed7,patch,720,ETTh1,7,True,heterogeneous_dense,dense,0.5534563818033978,0.5460165567429791,2,9,1.2198640643061378,972860,73.09069871902466,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patch_p720/ETTh1/260915/260915+model+myModel+architecture+patch+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed7_flatten_heterogeneous_dense,1.0,0.0,0.9477266669273376,0.49508118629455566,9.74971267580986,0.019660796970129013,-0.007555517264610345,-0.00043985707151583675,0.009856156385332326
patch_ETTh1_p720_flatten_heterogeneous_dense_seed13,patch,720,ETTh1,13,True,heterogeneous_dense,dense,0.5835337911170281,0.5629190809555025,2,9,1.2282031453514957,972860,53.4544575214386,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patch_p720/ETTh1/260915/260915+model+myModel+architecture+patch+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed13_flatten_heterogeneous_dense,1.0,0.0,0.9460501670837402,0.5026358962059021,9.885890876903431,0.019245075061917305,-0.01007239646289071,-0.0010142206270186138,0.006775137250156993
patch_ETTh1_p720_flatten_heterogeneous_dense_seed21,patch,720,ETTh1,21,True,heterogeneous_dense,dense,0.5442560838160929,0.5413381339160988,4,11,1.1928336535440516,972860,86.82873892784119,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patch_p720/ETTh1/260915/260915+model+myModel+architecture+patch+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed21_flatten_heterogeneous_dense,1.0,0.0,0.9498208165168762,0.4810861349105835,9.970744663412916,0.01981697790324688,-0.007814697861480258,-0.0005509712468175776,0.005868619000965691
patch_ETTh1_p720_flatten_heterogeneous_no_memory_seed7,patch,720,ETTh1,7,True,heterogeneous_no_memory,off,0.5515945071176352,0.5439912340936122,2,9,1.2151415698822705,972860,20.508918285369873,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patch_p720/ETTh1/260915/260915+model+myModel+architecture+patch+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed7_flatten_heterogeneous_no_memory,0.0,1.0,0.0,0.0,0.0,0.0,,,
patch_ETTh1_p720_flatten_heterogeneous_no_memory_seed13,patch,720,ETTh1,13,True,heterogeneous_no_memory,off,0.5779901921971768,0.5603233984971813,2,9,1.2262087018307672,972860,19.498690128326416,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patch_p720/ETTh1/260915/260915+model+myModel+architecture+patch+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed13_flatten_heterogeneous_no_memory,0.0,1.0,0.0,0.0,0.0,0.0,,,
patch_ETTh1_p720_flatten_heterogeneous_no_memory_seed21,patch,720,ETTh1,21,True,heterogeneous_no_memory,off,0.5310695505113274,0.5313710790591252,4,11,1.1918141193970377,972860,25.394774913787842,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patch_p720/ETTh1/260915/260915+model+myModel+architecture+patch+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed21_flatten_heterogeneous_no_memory,0.0,1.0,0.0,0.0,0.0,0.0,,,
patch_ETTh1_p720_flatten_heterogeneous_sparse_seed7,patch,720,ETTh1,7,True,heterogeneous_sparse,sparse,0.5551490970684831,0.5474005730589725,2,9,1.2203697941710496,972860,83.67338442802429,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patch_p720/ETTh1/260915/260915+model+myModel+architecture+patch+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed7_flatten_heterogeneous_sparse,0.43400466442108154,0.003266550600528717,0.984477698802948,0.5104362964630127,6.307699467851848,0.02355017326772213,-0.012362122969942102,-0.004962699857209318,0.001557007840995439
patch_ETTh1_p720_flatten_heterogeneous_sparse_seed13,patch,720,ETTh1,13,True,heterogeneous_sparse,sparse,0.5831131853009736,0.562512439915011,2,9,1.2259626485067574,972860,76.6360592842102,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patch_p720/ETTh1/260915/260915+model+myModel+architecture+patch+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed13_flatten_heterogeneous_sparse,0.4360015392303467,0.012508166953921318,0.9582664370536804,0.5103403925895691,6.755082397386225,0.022100208327174187,-0.013048376701656483,-0.005790496467487194,0.0012386308292876569
patch_ETTh1_p720_flatten_heterogeneous_sparse_seed21,patch,720,ETTh1,21,True,heterogeneous_sparse,sparse,0.5445997673252772,0.5421280679703836,4,11,1.1932866441709784,972860,98.30333876609802,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patch_p720/ETTh1/260915/260915+model+myModel+architecture+patch+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed21_flatten_heterogeneous_sparse,0.41503340005874634,0.0066964286379516125,0.9784284234046936,0.49577996134757996,6.920090288467811,0.024057136848568916,-0.007634614587187505,-0.001489312795869835,0.0028064251040000876
patch_ETTh1_p720_flatten_homogeneous_dense_seed7,patch,720,ETTh1,7,False,homogeneous_dense,dense,0.5810877638758166,0.5642744937716508,10,17,1.264800718076136,972860,112.28055500984192,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v2/forecasting/log/selective-v2-20260914_patch_p720/ETTh1/260915/260915+model+myModel+architecture+patch+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed7_flatten_homogeneous_dense,1.0,0.0,0.9617539644241333,0.6012699604034424,10.052560062671546,0.02314235270023346,-0.013450975215545835,-0.0070864921358788635,0.014465203562458062
