loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.449192,0.460821,0.448373,275.74 M Ops,36.28 M Ops,5.42 M Ops,1.1595 M,0.1902 %,57.58 uJ,0.515893,0.498733,0.577686
