h,mae,mse
1,0.2253909856081009,0.11788401752710342
2,0.2765393555164337,0.180118128657341
3,0.30903568863868713,0.22954393923282623
4,0.3296150267124176,0.2651140093803406
5,0.34323883056640625,0.29046887159347534
6,0.3496074080467224,0.3020813763141632
7,0.35623815655708313,0.3123988211154938
8,0.35700613260269165,0.3153800368309021
9,0.35611099004745483,0.3173714876174927
10,0.3590467870235443,0.31756117939949036
11,0.3655007481575012,0.32202136516571045
12,0.3635714650154114,0.32334744930267334
13,0.3618641793727875,0.3221420645713806
14,0.36192673444747925,0.3214093744754791
15,0.3625625967979431,0.3225252628326416
16,0.36016786098480225,0.3207653760910034
17,0.36041828989982605,0.3223216235637665
18,0.35978254675865173,0.3211129605770111
19,0.359646201133728,0.32275158166885376
20,0.35851237177848816,0.3242581784725189
21,0.35615432262420654,0.31776800751686096
22,0.3573668599128723,0.3220447599887848
23,0.35689032077789307,0.319793164730072
24,0.3566868305206299,0.32119110226631165
25,0.36243969202041626,0.3288552761077881
26,0.3692425787448883,0.33681610226631165
27,0.37405070662498474,0.34491899609565735
28,0.3796720802783966,0.35791149735450745
29,0.37907469272613525,0.3578330874443054
30,0.3805100619792938,0.3631678521633148
31,0.3802615702152252,0.36817705631256104
32,0.38167697191238403,0.3675605058670044
33,0.38009360432624817,0.3637878894805908
34,0.38126251101493835,0.36422252655029297
35,0.3788253664970398,0.3605608642101288
36,0.38475775718688965,0.3684154450893402
37,0.3780701756477356,0.3623686134815216
38,0.377376526594162,0.3563668727874756
39,0.3776167333126068,0.35574671626091003
40,0.3772578835487366,0.35755640268325806
41,0.37573081254959106,0.358149915933609
42,0.3757045567035675,0.35854727029800415
43,0.37340298295021057,0.3530290722846985
44,0.3742961585521698,0.3547253906726837
45,0.3737586438655853,0.3532641530036926
46,0.37577661871910095,0.3583895266056061
47,0.3774693012237549,0.3594427704811096
48,0.37510156631469727,0.35588011145591736
49,0.3824463188648224,0.3702813982963562
50,0.3880448639392853,0.3770204484462738
51,0.390715628862381,0.38337764143943787
52,0.3936310112476349,0.39224910736083984
53,0.3955632150173187,0.39695751667022705
54,0.39581841230392456,0.4007055163383484
55,0.3946894109249115,0.4021427631378174
56,0.3962276577949524,0.3982321619987488
57,0.3949313759803772,0.40238213539123535
58,0.39439743757247925,0.3981645703315735
59,0.3932171165943146,0.39079931378364563
60,0.39305779337882996,0.39973577857017517
61,0.3939467668533325,0.39923444390296936
62,0.3935612738132477,0.39655670523643494
63,0.3937714397907257,0.39874371886253357
64,0.3936525881290436,0.40171027183532715
65,0.3938026428222656,0.40056461095809937
66,0.3937700390815735,0.40252768993377686
67,0.39270010590553284,0.4036698639392853
68,0.39359456300735474,0.40797337889671326
69,0.39003294706344604,0.392874151468277
70,0.3924514651298523,0.397818386554718
71,0.3939895033836365,0.39751550555229187
72,0.3901675045490265,0.39259016513824463
73,0.3935126066207886,0.40097367763519287
74,0.397413432598114,0.4070282280445099
75,0.40036216378211975,0.4124189019203186
76,0.4018394351005554,0.42030349373817444
77,0.4019846022129059,0.42104625701904297
78,0.4064866900444031,0.42530006170272827
79,0.40491950511932373,0.4277501702308655
80,0.40586400032043457,0.4258987605571747
81,0.40522080659866333,0.4257011413574219
82,0.40413016080856323,0.42038512229919434
83,0.40530842542648315,0.41881659626960754
84,0.4052060842514038,0.4263150095939636
85,0.406729131937027,0.4211612641811371
86,0.4054284691810608,0.42210349440574646
87,0.4053831696510315,0.4228784441947937
88,0.4049091935157776,0.4227408468723297
89,0.40393999218940735,0.4196819067001343
90,0.40723082423210144,0.42286381125450134
91,0.4062514901161194,0.42905163764953613
92,0.40643545985221863,0.42554211616516113
93,0.4034141004085541,0.4165923297405243
94,0.4029763638973236,0.41397812962532043
95,0.4068535566329956,0.4206139147281647
96,0.4069484770298004,0.4194094240665436
97,0.40786969661712646,0.4214484691619873
98,0.41476669907569885,0.4314543306827545
99,0.41596245765686035,0.4322805404663086
100,0.4157131612300873,0.4392903447151184
101,0.41447949409484863,0.4353915750980377
102,0.4135987460613251,0.43300455808639526
103,0.4128209948539734,0.43620508909225464
104,0.41175591945648193,0.4358547627925873
105,0.4128760099411011,0.43804770708084106
106,0.41147175431251526,0.4342595338821411
107,0.4119025468826294,0.4320281445980072
108,0.41239115595817566,0.4411439001560211
109,0.4134244918823242,0.4450894296169281
110,0.4140779376029968,0.443278431892395
111,0.4118627905845642,0.4401250183582306
112,0.4113122224807739,0.4396169185638428
113,0.41138893365859985,0.43388432264328003
114,0.4085325598716736,0.4305301606655121
115,0.4091387689113617,0.43110817670822144
116,0.4092261791229248,0.42912447452545166
117,0.40875571966171265,0.42680904269218445
118,0.4082508981227875,0.42116403579711914
119,0.40961921215057373,0.42442232370376587
120,0.412363737821579,0.4233691394329071
121,0.4149497449398041,0.429788202047348
122,0.41642284393310547,0.43496111035346985
123,0.4208983778953552,0.4443446099758148
124,0.4215330183506012,0.4474297761917114
125,0.41969388723373413,0.4408109784126282
126,0.4217604696750641,0.44363319873809814
127,0.4215797185897827,0.4453311860561371
128,0.41912221908569336,0.44291073083877563
129,0.42059561610221863,0.4500115215778351
130,0.41937413811683655,0.4447473883628845
131,0.4183017909526825,0.4419613480567932
132,0.42035719752311707,0.45075103640556335
133,0.42168429493904114,0.4504188001155853
134,0.42216670513153076,0.44848036766052246
135,0.41975581645965576,0.4455220401287079
136,0.42048612236976624,0.44896456599235535
137,0.42064180970191956,0.44757744669914246
138,0.42096641659736633,0.4492763578891754
139,0.4233413338661194,0.4528628885746002
140,0.4221222400665283,0.4538039565086365
141,0.4205870032310486,0.4441740810871124
142,0.42263248562812805,0.4465486705303192
143,0.4229637384414673,0.4469106197357178
144,0.4213721752166748,0.4413168430328369
145,0.42609351873397827,0.45015284419059753
146,0.4297367036342621,0.45268285274505615
147,0.43106502294540405,0.4454348087310791
148,0.43240201473236084,0.4529982805252075
149,0.42979511618614197,0.44986486434936523
150,0.4294509291648865,0.44899508357048035
151,0.4315142035484314,0.45735111832618713
152,0.43247470259666443,0.4608789086341858
153,0.4308736324310303,0.4573831558227539
154,0.4323023557662964,0.45941874384880066
155,0.4325353801250458,0.4591628909111023
156,0.4382532835006714,0.47132447361946106
157,0.4317708909511566,0.4571320712566376
158,0.4335082173347473,0.4575392007827759
159,0.43270280957221985,0.4622633457183838
160,0.43068909645080566,0.4564906358718872
161,0.42845943570137024,0.45095568895339966
162,0.4302683472633362,0.45493271946907043
163,0.43208956718444824,0.4603078067302704
164,0.43108585476875305,0.45708438754081726
165,0.42953553795814514,0.4508703052997589
166,0.4326925277709961,0.45016682147979736
167,0.42955490946769714,0.4467499256134033
168,0.4283602833747864,0.44169145822525024
169,0.43506181240081787,0.4581668972969055
170,0.43809133768081665,0.4604274332523346
171,0.4420487880706787,0.46427595615386963
172,0.4425702691078186,0.4727383553981781
173,0.44064220786094666,0.4698494076728821
174,0.44184610247612,0.47162190079689026
175,0.4434036910533905,0.4856626093387604
176,0.4434840679168701,0.481009840965271
177,0.44601327180862427,0.49378570914268494
178,0.44586923718452454,0.48402851819992065
179,0.44466632604599,0.47817447781562805
180,0.4430535137653351,0.47351062297821045
181,0.4402411878108978,0.4611130654811859
182,0.4408426284790039,0.46434587240219116
183,0.4387548565864563,0.46096694469451904
184,0.43996044993400574,0.4691713750362396
185,0.43838146328926086,0.46223777532577515
186,0.4412975609302521,0.4707019329071045
187,0.4397294819355011,0.47029805183410645
188,0.4400469958782196,0.46709954738616943
189,0.43781694769859314,0.46437135338783264
190,0.4444464445114136,0.47775256633758545
191,0.44068700075149536,0.4740702509880066
192,0.43531346321105957,0.4586634337902069
193,0.4377698004245758,0.4650219678878784
194,0.4423348903656006,0.4742637872695923
195,0.4444302022457123,0.4779740273952484
196,0.4451053738594055,0.48289892077445984
197,0.44658926129341125,0.49158668518066406
198,0.44685718417167664,0.49263665080070496
199,0.44777965545654297,0.5013742446899414
200,0.45018237829208374,0.5101611614227295
201,0.4501407742500305,0.5045836567878723
202,0.4568450152873993,0.5183671116828918
203,0.4546250104904175,0.506333589553833
204,0.4518407881259918,0.5040870308876038
