loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.381072,0.359046,0.377748,87.18 M Ops,11.60 M Ops,5.29 M Ops,0.2404 M,0.4300 %,34.77 uJ,0.359046,0.377748,0.769096
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.381072,0.359046,0.377748,87.18 M Ops,11.60 M Ops,5.29 M Ops,0.2404 M,0.4300 %,34.77 uJ,0.359046,0.377748,0.769096
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.382094,0.359989,0.378467,87.18 M Ops,11.48 M Ops,5.29 M Ops,0.2404 M,0.4289 %,34.66 uJ,0.359989,0.378467,0.768489
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.381831,0.358969,0.378279,87.18 M Ops,11.66 M Ops,5.29 M Ops,0.2404 M,0.4308 %,34.83 uJ,0.358969,0.378279,0.769145
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.381133,0.359144,0.377598,87.18 M Ops,11.44 M Ops,5.29 M Ops,0.2404 M,0.4296 %,34.63 uJ,0.359144,0.377598,0.769033
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.381243,0.357408,0.377698,87.18 M Ops,11.62 M Ops,5.29 M Ops,0.2404 M,0.4302 %,34.80 uJ,0.357408,0.377698,0.770149
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.380834,0.358545,0.377209,87.18 M Ops,11.63 M Ops,5.29 M Ops,0.2404 M,0.4305 %,34.80 uJ,0.358545,0.377209,0.769418
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.380844,0.357365,0.377136,87.18 M Ops,11.13 M Ops,5.29 M Ops,0.2404 M,0.4291 %,34.35 uJ,0.357365,0.377136,0.770177
