loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.184695, 0.981081, 0.982244, 0.980389, 0.979635, 0.982244, 5220.68 M Ops, 709.49 M Ops, 60.35 M Ops, 27.7967 M, 0.3599 %, 916.14 uJ, 1.000000, 0.914286, 0.988636, 0.977273, 1.000000, 1.000000, 1.000000, 0.960000, 1.000000
