loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3
1.421683, 0.285171, 0.284732, 0.250258, 0.284490, 0.284732, 9191.09 M Ops, 200.91 M Ops, 1180.49 M Ops, 3.0454 M, 0.4723 %, 5611.09 uJ, 0.666667, 0.090909, 0.212121, 0.169231
