epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.358511,2.205725,0.069724,0.145813,2.349709,2.207923,0.065489,0.135237,"tensor(0.0730, device='cuda:1')","tensor([0.0323, 0.0571, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:1')","tensor(0.0309, device='cuda:1')","tensor(0.0667, device='cuda:1')"
1,2.337224,2.186002,0.066558,0.144566,2.314176,2.165867,0.064987,0.141810,"tensor(0.1892, device='cuda:1')","tensor([0.4194, 0.8571, 0.0000, 0.0682, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:1')","tensor(0.1282, device='cuda:1')","tensor(0.1991, device='cuda:1')"
2,2.280102,2.132574,0.064153,0.141112,2.229608,2.083684,0.066085,0.139316,"tensor(0.4703, device='cuda:1')","tensor([0.7419, 1.0000, 0.3750, 0.8636, 0.1034, 1.0000, 0.4500, 0.0000, 0.0000],
       device='cuda:1')","tensor(0.4096, device='cuda:1')","tensor(0.5285, device='cuda:1')"
3,2.192607,2.049909,0.068971,0.135801,2.108105,1.965939,0.075174,0.134649,"tensor(0.7892, device='cuda:1')","tensor([0.9032, 1.0000, 0.8068, 0.9318, 0.9655, 1.0000, 0.9750, 0.2800, 0.4138],
       device='cuda:1')","tensor(0.7734, device='cuda:1')","tensor(0.8019, device='cuda:1')"
4,2.069680,1.931467,0.090325,0.129181,1.944587,1.805383,0.099983,0.129205,"tensor(0.8459, device='cuda:1')","tensor([0.8710, 1.0000, 0.8977, 0.9318, 1.0000, 1.0000, 0.9750, 0.4800, 0.5172],
       device='cuda:1')","tensor(0.8311, device='cuda:1')","tensor(0.8498, device='cuda:1')"
5,1.899334,1.762347,0.126391,0.124348,1.727805,1.587414,0.121582,0.128233,"tensor(0.8649, device='cuda:1')","tensor([0.8387, 0.9714, 0.9545, 0.9318, 1.0000, 1.0000, 0.9750, 0.5600, 0.5172],
       device='cuda:1')","tensor(0.8502, device='cuda:1')","tensor(0.8689, device='cuda:1')"
6,1.671183,1.534298,0.142342,0.122651,1.440919,1.303473,0.134654,0.123980,"tensor(0.8757, device='cuda:1')","tensor([0.9032, 0.9429, 0.9659, 0.9318, 1.0000, 1.0000, 0.9750, 0.5800, 0.5517],
       device='cuda:1')","tensor(0.8665, device='cuda:1')","tensor(0.8875, device='cuda:1')"
7,1.415613,1.280045,0.148504,0.120717,1.137662,1.004313,0.141403,0.119208,"tensor(0.9108, device='cuda:1')","tensor([0.9355, 0.9143, 0.9886, 0.9318, 1.0000, 1.0000, 0.9750, 0.7000, 0.7241],
       device='cuda:1')","tensor(0.9064, device='cuda:1')","tensor(0.9130, device='cuda:1')"
8,1.194221,1.062484,0.142110,0.117525,0.889277,0.760988,0.137976,0.114491,"tensor(0.9297, device='cuda:1')","tensor([0.9355, 0.9429, 0.9773, 0.9318, 1.0000, 1.0000, 0.9750, 0.7600, 0.8621],
       device='cuda:1')","tensor(0.9270, device='cuda:1')","tensor(0.9264, device='cuda:1')"
9,1.019606,0.891772,0.141366,0.113698,0.693620,0.568176,0.135907,0.111853,"tensor(0.9378, device='cuda:1')","tensor([0.9677, 0.9429, 0.9659, 0.9318, 1.0000, 1.0000, 0.9750, 0.8000, 0.8966],
       device='cuda:1')","tensor(0.9366, device='cuda:1')","tensor(0.9347, device='cuda:1')"
10,0.888606,0.764857,0.140128,0.109736,0.561834,0.440901,0.135185,0.107415,"tensor(0.9514, device='cuda:1')","tensor([0.9677, 0.9143, 0.9773, 0.9318, 1.0000, 1.0000, 0.9750, 0.8800, 0.9310],
       device='cuda:1')","tensor(0.9503, device='cuda:1')","tensor(0.9493, device='cuda:1')"
11,0.799513,0.679000,0.134210,0.107093,0.466947,0.348793,0.129863,0.105168,"tensor(0.9622, device='cuda:1')","tensor([1.0000, 0.9143, 0.9886, 0.9318, 1.0000, 1.0000, 0.9750, 0.9200, 0.9310],
       device='cuda:1')","tensor(0.9609, device='cuda:1')","tensor(0.9603, device='cuda:1')"
12,0.734643,0.617444,0.130426,0.104157,0.404672,0.290200,0.125924,0.101879,"tensor(0.9757, device='cuda:1')","tensor([1.0000, 0.9143, 0.9886, 0.9318, 1.0000, 1.0000, 1.0000, 0.9600, 1.0000],
       device='cuda:1')","tensor(0.9766, device='cuda:1')","tensor(0.9766, device='cuda:1')"
13,0.693045,0.579246,0.124763,0.101323,0.364266,0.253738,0.120498,0.098479,"tensor(0.9676, device='cuda:1')","tensor([1.0000, 0.9143, 0.9773, 0.9318, 1.0000, 1.0000, 0.9750, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9665, device='cuda:1')","tensor(0.9662, device='cuda:1')"
14,0.665246,0.554274,0.119443,0.099028,0.334752,0.227363,0.116807,0.095708,"tensor(0.9757, device='cuda:1')","tensor([1.0000, 0.9143, 0.9773, 0.9318, 1.0000, 1.0000, 1.0000, 0.9800, 1.0000],
       device='cuda:1')","tensor(0.9764, device='cuda:1')","tensor(0.9758, device='cuda:1')"
15,0.646505,0.538051,0.115452,0.096909,0.318888,0.214567,0.113250,0.092995,"tensor(0.9784, device='cuda:1')","tensor([1.0000, 0.9143, 0.9886, 0.9545, 1.0000, 1.0000, 1.0000, 0.9800, 0.9655],
       device='cuda:1')","tensor(0.9767, device='cuda:1')","tensor(0.9760, device='cuda:1')"
16,0.633948,0.526996,0.111754,0.095776,0.309496,0.206639,0.111094,0.091748,"tensor(0.9784, device='cuda:1')","tensor([1.0000, 0.9143, 0.9886, 0.9318, 1.0000, 1.0000, 1.0000, 0.9800, 1.0000],
       device='cuda:1')","tensor(0.9781, device='cuda:1')","tensor(0.9779, device='cuda:1')"
17,0.624687,0.519355,0.107673,0.094565,0.304205,0.203218,0.107607,0.090227,"tensor(0.9757, device='cuda:1')","tensor([1.0000, 0.9143, 0.9886, 0.9318, 1.0000, 1.0000, 1.0000, 0.9600, 1.0000],
       device='cuda:1')","tensor(0.9764, device='cuda:1')","tensor(0.9766, device='cuda:1')"
18,0.617610,0.513445,0.105206,0.093645,0.291215,0.190617,0.104634,0.090135,"tensor(0.9811, device='cuda:1')","tensor([1.0000, 0.9143, 1.0000, 0.9545, 1.0000, 1.0000, 1.0000, 0.9600, 1.0000],
       device='cuda:1')","tensor(0.9812, device='cuda:1')","tensor(0.9820, device='cuda:1')"
19,0.612341,0.509238,0.102716,0.092831,0.282176,0.182714,0.102304,0.089231,"tensor(0.9811, device='cuda:1')","tensor([1.0000, 0.9143, 1.0000, 0.9545, 1.0000, 1.0000, 1.0000, 0.9600, 1.0000],
       device='cuda:1')","tensor(0.9812, device='cuda:1')","tensor(0.9820, device='cuda:1')"
20,0.607976,0.505975,0.099244,0.092077,0.284202,0.185870,0.100465,0.088286,"tensor(0.9784, device='cuda:1')","tensor([1.0000, 0.9143, 1.0000, 0.9318, 1.0000, 1.0000, 1.0000, 0.9600, 1.0000],
       device='cuda:1')","tensor(0.9783, device='cuda:1')","tensor(0.9788, device='cuda:1')"
21,0.604549,0.503235,0.096476,0.091666,0.288514,0.191057,0.098421,0.087615,"tensor(0.9784, device='cuda:1')","tensor([1.0000, 0.9143, 1.0000, 0.9545, 1.0000, 1.0000, 1.0000, 0.9600, 0.9655],
       device='cuda:1')","tensor(0.9774, device='cuda:1')","tensor(0.9781, device='cuda:1')"
22,0.601906,0.501395,0.095763,0.090934,0.273840,0.176483,0.099781,0.087379,"tensor(0.9811, device='cuda:1')","tensor([1.0000, 0.9143, 1.0000, 0.9545, 1.0000, 1.0000, 1.0000, 0.9600, 1.0000],
       device='cuda:1')","tensor(0.9810, device='cuda:1')","tensor(0.9816, device='cuda:1')"
23,0.599079,0.499335,0.093710,0.090373,0.278173,0.182180,0.096433,0.086351,"tensor(0.9838, device='cuda:1')","tensor([1.0000, 0.9143, 1.0000, 0.9773, 1.0000, 1.0000, 1.0000, 0.9600, 1.0000],
       device='cuda:1')","tensor(0.9839, device='cuda:1')","tensor(0.9847, device='cuda:1')"
24,0.597017,0.497908,0.091792,0.089930,0.277103,0.181329,0.097832,0.085991,"tensor(0.9838, device='cuda:1')","tensor([1.0000, 0.9143, 1.0000, 0.9545, 1.0000, 1.0000, 1.0000, 0.9800, 1.0000],
       device='cuda:1')","tensor(0.9830, device='cuda:1')","tensor(0.9833, device='cuda:1')"
25,0.595034,0.496578,0.090327,0.089423,0.272475,0.177560,0.095795,0.085336,"tensor(0.9784, device='cuda:1')","tensor([1.0000, 0.9143, 1.0000, 0.9545, 1.0000, 1.0000, 1.0000, 0.9400, 1.0000],
       device='cuda:1')","tensor(0.9783, device='cuda:1')","tensor(0.9787, device='cuda:1')"
26,0.593493,0.495488,0.089540,0.089051,0.272691,0.178489,0.094452,0.084758,"tensor(0.9811, device='cuda:1')","tensor([1.0000, 0.9143, 1.0000, 0.9545, 1.0000, 1.0000, 1.0000, 0.9800, 0.9655],
       device='cuda:1')","tensor(0.9790, device='cuda:1')","tensor(0.9789, device='cuda:1')"
27,0.592126,0.494635,0.089885,0.088503,0.272809,0.179049,0.092529,0.084507,"tensor(0.9865, device='cuda:1')","tensor([1.0000, 0.9143, 1.0000, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 1.0000],
       device='cuda:1')","tensor(0.9856, device='cuda:1')","tensor(0.9860, device='cuda:1')"
28,0.591058,0.493894,0.087942,0.088370,0.271119,0.177965,0.093286,0.083826,"tensor(0.9865, device='cuda:1')","tensor([1.0000, 0.9143, 1.0000, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 1.0000],
       device='cuda:1')","tensor(0.9856, device='cuda:1')","tensor(0.9860, device='cuda:1')"
