loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.343814,0.317261,0.344365,133.16 M Ops,16.18 M Ops,5.83 M Ops,0.1868 M,0.4276 %,41.37 uJ,0.317261,0.344365,0.712737
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.343156,0.314141,0.343743,133.16 M Ops,15.19 M Ops,5.83 M Ops,0.1868 M,0.4145 %,40.48 uJ,0.314141,0.343743,0.715561
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.345416,0.316827,0.346021,133.16 M Ops,14.31 M Ops,5.83 M Ops,0.1868 M,0.4021 %,39.68 uJ,0.316827,0.346021,0.713129
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.349532,0.328039,0.350067,133.16 M Ops,15.18 M Ops,5.83 M Ops,0.1868 M,0.4235 %,40.47 uJ,0.328039,0.350067,0.702977
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.341589,0.313862,0.342117,133.16 M Ops,15.04 M Ops,5.83 M Ops,0.1868 M,0.4137 %,40.34 uJ,0.313862,0.342117,0.715814
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.345402,0.315302,0.345971,133.16 M Ops,15.55 M Ops,5.83 M Ops,0.1868 M,0.4173 %,40.80 uJ,0.315302,0.345971,0.714510
