epoch,train_loss,train_mse,train_mae,val_loss,val_mse,val_mae
0,0.751410,0.751410,0.573392,0.686683,0.686683,0.581389
1,0.678787,0.678787,0.528897,0.681466,0.681466,0.579368
2,0.657292,0.657292,0.517754,0.667978,0.667978,0.575743
3,0.646630,0.646630,0.512539,0.677783,0.677783,0.579783
4,0.640128,0.640128,0.509938,0.688583,0.688583,0.583131
5,0.634972,0.634972,0.507454,0.672428,0.672428,0.576773
