epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.877886,0.861663,0.664904,0.095738,0.682220,0.665797,0.696635,0.094574,0.665802,0.581919
1,0.841796,0.826764,0.649358,0.085383,0.668468,0.652653,0.674965,0.090651,0.652042,0.571526
2,0.820226,0.805239,0.632895,0.086587,0.658125,0.642539,0.656991,0.090164,0.642801,0.564590
3,0.808541,0.793826,0.616402,0.085519,0.652190,0.637217,0.630965,0.086635,0.637862,0.561497
4,0.798807,0.784395,0.599887,0.084132,0.653595,0.638864,0.616580,0.085652,0.639105,0.560607
5,0.791902,0.777740,0.582848,0.083336,0.661028,0.646859,0.592773,0.082409,0.646862,0.563597
0,0.867158,0.850763,0.664926,0.097455,0.669651,0.653430,0.695529,0.092655,0.653303,0.575529
0,0.867190,0.850794,0.664913,0.097469,0.669802,0.653585,0.695503,0.092621,0.653456,0.575608
1,0.817075,0.802780,0.644302,0.078521,0.654476,0.639733,0.662700,0.081157,0.640491,0.565517
2,0.793087,0.779354,0.622066,0.075122,0.652791,0.638538,0.637977,0.078729,0.638235,0.562158
3,0.776052,0.762690,0.604497,0.073162,0.644689,0.630988,0.612641,0.075745,0.631114,0.557624
4,0.760826,0.747834,0.588240,0.071095,0.650885,0.637683,0.598404,0.072188,0.637375,0.559924
5,0.749344,0.736515,0.574442,0.070845,0.656120,0.642978,0.583629,0.073050,0.642691,0.561133
0,0.580022,0.573495,0.652723,0.125743,0.585206,0.578565,0.664151,0.151085,0.667694,0.578530
1,0.558166,0.552018,0.614751,0.137021,0.574409,0.568183,0.622628,0.154507,0.652317,0.567931
2,0.549509,0.543684,0.582454,0.140966,0.570575,0.564736,0.583921,0.157003,0.649087,0.564891
3,0.543766,0.538257,0.550953,0.144937,0.567467,0.562027,0.544024,0.159415,0.645135,0.562321
4,0.539008,0.533809,0.519936,0.147979,0.568294,0.563231,0.506275,0.161883,0.651126,0.563366
5,0.535169,0.530230,0.493901,0.149071,0.567458,0.562726,0.473211,0.161547,0.651469,0.562689
