shuffle_replay,snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
False,None,0.419476,0.431949,0.418805,54.18 M Ops,6.28 M Ops,11.52 M Ops,0.1567 M,0.4687 %,58.62 uJ,0.431949,0.418805,0.610465
