epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
10,2.364402,2.290851,0.420317,0.069348,2.958305,2.885043,0.464902,0.068613,"tensor(0.2176, device='cuda:0')","tensor([0.6667, 0.0385, 0.0000, 0.0000, 0.5750, 0.0000, 0.1034, 0.0303, 0.0000,
        0.0000, 0.0000, 0.0000, 0.1290, 0.0000, 1.0000, 0.0000, 0.0000, 0.1154,
        0.9688, 0.7931, 0.0000, 0.0000, 0.9667, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.1128, device='cuda:0')","tensor(0.1408, device='cuda:0')"
11,2.152431,2.072879,0.468769,0.074864,2.823970,2.748050,0.481216,0.071109,"tensor(0.2341, device='cuda:0')","tensor([0.4444, 0.5000, 0.0000, 0.0000, 0.8250, 0.0000, 0.0345, 0.0909, 0.0938,
        0.0000, 0.0000, 0.0294, 0.5161, 0.0000, 0.9535, 0.0000, 0.0000, 0.2308,
        0.9375, 0.3103, 0.0000, 0.0000, 0.9000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.1415, device='cuda:0')","tensor(0.1653, device='cuda:0')"
12,1.941817,1.860369,0.485193,0.076596,2.746948,2.667375,0.589667,0.073677,"tensor(0.2576, device='cuda:0')","tensor([0.8333, 0.3077, 0.0000, 0.0270, 0.9500, 0.0000, 0.1379, 0.0303, 0.1250,
        0.0000, 0.0000, 0.0294, 0.4194, 0.3529, 0.8605, 0.0000, 0.0000, 0.1923,
        0.9688, 0.2069, 0.0233, 0.0000, 0.8667, 0.0345, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.1726, device='cuda:0')","tensor(0.3153, device='cuda:0')"
13,1.728531,1.642448,0.497629,0.081107,2.820379,2.733306,0.582292,0.081250,"tensor(0.1871, device='cuda:0')","tensor([0.0000, 0.1154, 0.0000, 0.0270, 0.9500, 0.0286, 0.0000, 0.0909, 0.1562,
        0.0000, 0.0000, 0.0000, 0.1613, 0.1176, 0.6279, 0.0000, 0.0000, 0.1923,
        0.9688, 0.2069, 0.0465, 0.0000, 0.9333, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.1281, device='cuda:0')","tensor(0.2071, device='cuda:0')"
14,1.550582,1.457908,0.548908,0.087186,2.846075,2.754442,0.608246,0.085551,"tensor(0.2082, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.8250, 0.0000, 0.0000, 0.5455, 0.0625,
        0.0968, 0.0000, 0.0588, 0.4516, 0.0000, 0.2558, 0.0000, 0.0000, 0.8846,
        0.9688, 0.0345, 0.3721, 0.0000, 0.7667, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.1259, device='cuda:0')","tensor(0.1937, device='cuda:0')"
15,1.432394,1.336928,0.567235,0.089794,2.914197,2.819599,0.711781,0.087480,"tensor(0.1859, device='cuda:0')","tensor([0.0000, 0.0385, 0.0000, 0.0000, 0.6750, 0.0000, 0.3448, 0.6061, 0.0312,
        0.0323, 0.0000, 0.4412, 0.0323, 0.0000, 0.1628, 0.0000, 0.0000, 0.8462,
        0.9375, 0.0345, 0.0000, 0.0000, 0.6333, 0.1034, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.1148, device='cuda:0')","tensor(0.1897, device='cuda:0')"
16,1.297118,1.198441,0.612296,0.092554,2.764028,2.662961,0.652853,0.094539,"tensor(0.2306, device='cuda:0')","tensor([0.3611, 0.6538, 0.0000, 0.0270, 0.0500, 0.0000, 0.5862, 0.0909, 0.0625,
        0.0645, 0.0000, 0.7647, 0.0645, 0.0294, 0.2093, 0.1875, 0.1351, 0.5000,
        0.8438, 0.0690, 0.0000, 0.4118, 0.2333, 0.9310, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.1879, device='cuda:0')","tensor(0.3836, device='cuda:0')"
17,1.162058,1.060080,0.612142,0.095856,2.517885,2.417185,0.641985,0.094280,"tensor(0.3365, device='cuda:0')","tensor([0.3611, 0.7692, 0.0000, 0.0811, 0.5500, 0.1143, 0.7241, 0.0303, 0.1875,
        0.8065, 0.0000, 0.2941, 0.0645, 0.2353, 0.4651, 0.3750, 0.0000, 0.2692,
        0.8750, 0.7241, 0.0698, 0.4706, 0.9667, 0.5172, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.2806, device='cuda:0')","tensor(0.3628, device='cuda:0')"
18,1.039769,0.935849,0.598893,0.097931,2.273556,2.174395,0.604607,0.093115,"tensor(0.4047, device='cuda:0')","tensor([0.3333, 0.3077, 0.1200, 0.4595, 0.2250, 0.3429, 0.1034, 0.6061, 0.2188,
        0.1613, 0.1818, 0.5588, 0.4194, 0.3824, 0.4884, 0.1250, 0.6216, 0.3077,
        0.8125, 0.7241, 0.7209, 0.8529, 0.5667, 0.3448, 0.0000, 0.2593],
       device='cuda:0')","tensor(0.3807, device='cuda:0')","tensor(0.4958, device='cuda:0')"
19,0.962253,0.856882,0.580276,0.099568,2.269364,2.168899,0.633065,0.094134,"tensor(0.3953, device='cuda:0')","tensor([0.5556, 0.6923, 0.0000, 0.1622, 0.5500, 0.0286, 0.2069, 0.1515, 0.2500,
        0.4194, 0.0303, 0.5882, 0.4194, 0.2353, 0.5581, 0.6562, 0.2703, 0.5769,
        0.9062, 0.5172, 0.3023, 0.5882, 0.8667, 0.7586, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.3505, device='cuda:0')","tensor(0.3852, device='cuda:0')"
20,0.909287,0.802846,0.569605,0.100745,2.106286,2.005048,0.568474,0.095553,"tensor(0.4612, device='cuda:0')","tensor([0.3056, 0.6154, 0.2000, 0.2703, 0.5000, 0.4286, 0.1724, 0.3939, 0.2500,
        0.9032, 0.0606, 0.5294, 0.4839, 0.3824, 0.5116, 0.3750, 0.6216, 0.3846,
        0.9062, 0.8276, 0.5116, 0.7941, 0.7667, 0.5517, 0.0000, 0.1852],
       device='cuda:0')","tensor(0.4400, device='cuda:0')","tensor(0.4806, device='cuda:0')"
21,0.871929,0.765630,0.534170,0.100957,2.085583,1.986315,0.548722,0.093781,"tensor(0.4565, device='cuda:0')","tensor([0.4444, 0.6538, 0.0800, 0.2703, 0.6500, 0.2286, 0.4483, 0.3636, 0.2188,
        0.8710, 0.0606, 0.5294, 0.3548, 0.2941, 0.7442, 0.4062, 0.3243, 0.5385,
        0.9375, 0.6552, 0.5349, 0.6471, 0.8667, 0.4483, 0.0000, 0.1852],
       device='cuda:0')","tensor(0.4243, device='cuda:0')","tensor(0.4550, device='cuda:0')"
22,0.847583,0.740844,0.526358,0.101475,2.078716,1.979349,0.544644,0.093920,"tensor(0.4612, device='cuda:0')","tensor([0.4167, 0.6154, 0.1200, 0.2432, 0.6750, 0.1714, 0.4138, 0.3030, 0.2500,
        0.8387, 0.0606, 0.6176, 0.4194, 0.3235, 0.5814, 0.4062, 0.4595, 0.5385,
        0.8750, 0.7586, 0.4186, 0.7059, 0.8667, 0.7241, 0.0000, 0.1852],
       device='cuda:0')","tensor(0.4330, device='cuda:0')","tensor(0.4600, device='cuda:0')"
23,0.828688,0.722534,0.508775,0.101066,2.071850,1.973095,0.541507,0.093340,"tensor(0.4729, device='cuda:0')","tensor([0.3889, 0.6538, 0.1200, 0.2703, 0.6500, 0.3714, 0.3448, 0.3030, 0.2500,
        0.9032, 0.0606, 0.6176, 0.4194, 0.3529, 0.7442, 0.4062, 0.4595, 0.5385,
        0.8750, 0.7931, 0.4419, 0.6765, 0.8333, 0.5862, 0.0000, 0.1481],
       device='cuda:0')","tensor(0.4433, device='cuda:0')","tensor(0.4661, device='cuda:0')"
24,0.814912,0.708838,0.498918,0.101084,2.086159,1.987319,0.535375,0.093486,"tensor(0.4847, device='cuda:0')","tensor([0.4722, 0.6538, 0.2400, 0.2432, 0.7000, 0.3143, 0.4483, 0.2727, 0.2500,
        0.9355, 0.0606, 0.5882, 0.4516, 0.3235, 0.6977, 0.4062, 0.4324, 0.5385,
        0.8750, 0.8276, 0.4419, 0.7059, 0.8333, 0.6207, 0.0000, 0.2593],
       device='cuda:0')","tensor(0.4587, device='cuda:0')","tensor(0.4846, device='cuda:0')"
25,0.804865,0.698529,0.493121,0.101404,2.091942,1.993789,0.532483,0.092828,"tensor(0.4753, device='cuda:0')","tensor([0.4167, 0.6538, 0.2400, 0.2973, 0.6500, 0.2857, 0.4483, 0.2424, 0.2500,
        0.9032, 0.0909, 0.5882, 0.4516, 0.3235, 0.7209, 0.4062, 0.4595, 0.5385,
        0.8750, 0.7931, 0.4419, 0.6176, 0.8333, 0.5862, 0.0000, 0.2222],
       device='cuda:0')","tensor(0.4538, device='cuda:0')","tensor(0.4841, device='cuda:0')"
26,0.797064,0.690380,0.488052,0.101803,2.080808,1.982390,0.529871,0.093119,"tensor(0.4835, device='cuda:0')","tensor([0.4167, 0.6538, 0.2400, 0.3514, 0.6500, 0.3143, 0.4483, 0.2727, 0.2500,
        0.9032, 0.0909, 0.5882, 0.4516, 0.3235, 0.6744, 0.4062, 0.4324, 0.5385,
        0.8750, 0.7586, 0.4419, 0.7059, 0.8333, 0.6897, 0.0000, 0.2593],
       device='cuda:0')","tensor(0.4627, device='cuda:0')","tensor(0.4862, device='cuda:0')"
27,0.790878,0.684044,0.482128,0.102013,2.088699,1.990322,0.526002,0.093117,"tensor(0.4812, device='cuda:0')","tensor([0.4167, 0.6538, 0.2400, 0.2432, 0.6750, 0.3143, 0.4138, 0.2727, 0.2500,
        0.9032, 0.0909, 0.5882, 0.4194, 0.3824, 0.7209, 0.4062, 0.4595, 0.5385,
        0.9062, 0.7586, 0.4651, 0.6765, 0.8667, 0.6207, 0.0000, 0.1852],
       device='cuda:0')","tensor(0.4592, device='cuda:0')","tensor(0.4924, device='cuda:0')"
28,0.785963,0.678815,0.475100,0.102397,2.086517,1.988365,0.526304,0.092889,"tensor(0.4882, device='cuda:0')","tensor([0.4167, 0.6538, 0.2400, 0.2703, 0.7000, 0.3714, 0.4138, 0.3333, 0.2500,
        0.9032, 0.0909, 0.5882, 0.4839, 0.3235, 0.7442, 0.3750, 0.4595, 0.5769,
        0.9062, 0.7586, 0.4186, 0.6471, 0.8667, 0.6552, 0.0000, 0.2222],
       device='cuda:0')","tensor(0.4666, device='cuda:0')","tensor(0.4982, device='cuda:0')"
29,0.781775,0.674487,0.474660,0.102542,2.098726,2.000778,0.523495,0.092713,"tensor(0.4800, device='cuda:0')","tensor([0.3889, 0.6538, 0.2400, 0.2703, 0.6500, 0.3429, 0.4138, 0.3333, 0.2500,
        0.9032, 0.0606, 0.5588, 0.4516, 0.3529, 0.7442, 0.4062, 0.4595, 0.5769,
        0.8750, 0.7931, 0.4419, 0.5882, 0.8667, 0.6207, 0.0000, 0.2222],
       device='cuda:0')","tensor(0.4591, device='cuda:0')","tensor(0.4868, device='cuda:0')"
30,0.778170,0.670864,0.467000,0.102636,2.105306,2.007189,0.523791,0.092879,"tensor(0.4776, device='cuda:0')","tensor([0.3889, 0.6538, 0.2800, 0.2973, 0.7000, 0.3429, 0.4483, 0.3333, 0.2500,
        0.9355, 0.0909, 0.5588, 0.4194, 0.2941, 0.7209, 0.4062, 0.4324, 0.5769,
        0.8750, 0.8621, 0.3953, 0.5882, 0.8333, 0.5517, 0.0000, 0.1852],
       device='cuda:0')","tensor(0.4539, device='cuda:0')","tensor(0.4822, device='cuda:0')"
31,0.775155,0.667874,0.467994,0.102602,2.101323,2.003490,0.521861,0.092614,"tensor(0.4788, device='cuda:0')","tensor([0.3889, 0.6538, 0.2800, 0.2973, 0.6750, 0.3714, 0.4483, 0.3333, 0.2188,
        0.9032, 0.0909, 0.5588, 0.4194, 0.2941, 0.7209, 0.3750, 0.4324, 0.5769,
        0.9062, 0.8276, 0.3953, 0.6176, 0.8667, 0.5517, 0.0000, 0.2593],
       device='cuda:0')","tensor(0.4557, device='cuda:0')","tensor(0.4848, device='cuda:0')"
32,0.772268,0.665468,0.461605,0.102184,2.109927,2.012525,0.517864,0.092224,"tensor(0.4694, device='cuda:0')","tensor([0.3889, 0.6538, 0.2400, 0.3243, 0.7000, 0.3714, 0.4138, 0.3030, 0.2188,
        0.8710, 0.0909, 0.5588, 0.3871, 0.3235, 0.7209, 0.3750, 0.3784, 0.5769,
        0.8750, 0.7241, 0.3953, 0.5882, 0.8000, 0.6552, 0.0000, 0.2593],
       device='cuda:0')","tensor(0.4473, device='cuda:0')","tensor(0.4766, device='cuda:0')"
33,0.769751,0.663270,0.456934,0.101911,2.112777,2.015695,0.517487,0.091907,"tensor(0.4671, device='cuda:0')","tensor([0.3611, 0.6538, 0.2800, 0.2973, 0.6500, 0.3714, 0.4483, 0.3030, 0.2188,
        0.8387, 0.0909, 0.5588, 0.4516, 0.3529, 0.7209, 0.3750, 0.4324, 0.5769,
        0.9062, 0.7241, 0.4186, 0.5588, 0.8000, 0.5172, 0.0000, 0.2222],
       device='cuda:0')","tensor(0.4451, device='cuda:0')","tensor(0.4672, device='cuda:0')"
34,0.768273,0.661503,0.453544,0.102235,2.111478,2.014413,0.518106,0.091884,"tensor(0.4753, device='cuda:0')","tensor([0.3889, 0.6538, 0.2400, 0.2973, 0.7000, 0.3714, 0.4138, 0.3030, 0.2188,
        0.8710, 0.0909, 0.5588, 0.4194, 0.3529, 0.7442, 0.3750, 0.4595, 0.5769,
        0.9062, 0.7586, 0.3953, 0.5588, 0.8000, 0.6207, 0.0000, 0.2593],
       device='cuda:0')","tensor(0.4522, device='cuda:0')","tensor(0.4748, device='cuda:0')"
35,0.767243,0.660092,0.453415,0.102617,2.110488,2.013222,0.516073,0.092106,"tensor(0.4741, device='cuda:0')","tensor([0.3889, 0.6538, 0.2800, 0.3243, 0.7250, 0.3714, 0.4138, 0.3333, 0.2500,
        0.8387, 0.0909, 0.5588, 0.4516, 0.3529, 0.7442, 0.3750, 0.3784, 0.5769,
        0.9062, 0.7241, 0.3953, 0.5882, 0.8000, 0.5172, 0.0000, 0.2593],
       device='cuda:0')","tensor(0.4531, device='cuda:0')","tensor(0.4774, device='cuda:0')"
36,0.766101,0.658765,0.448718,0.102848,2.112113,2.014672,0.514834,0.092292,"tensor(0.4718, device='cuda:0')","tensor([0.3889, 0.6538, 0.2800, 0.3514, 0.6750, 0.3714, 0.3793, 0.3030, 0.2500,
        0.8065, 0.0909, 0.5588, 0.3871, 0.3529, 0.7674, 0.3438, 0.4054, 0.5769,
        0.9375, 0.7241, 0.4186, 0.5588, 0.8000, 0.5862, 0.0000, 0.2593],
       device='cuda:0')","tensor(0.4506, device='cuda:0')","tensor(0.4774, device='cuda:0')"
37,0.765086,0.657806,0.445438,0.102825,2.115322,2.017968,0.513318,0.092221,"tensor(0.4718, device='cuda:0')","tensor([0.3889, 0.6538, 0.2800, 0.3514, 0.6500, 0.4000, 0.4483, 0.3333, 0.2188,
        0.8065, 0.0909, 0.5588, 0.3871, 0.3235, 0.7209, 0.3438, 0.4324, 0.5769,
        0.9062, 0.7241, 0.4419, 0.5588, 0.8000, 0.6207, 0.0000, 0.2222],
       device='cuda:0')","tensor(0.4511, device='cuda:0')","tensor(0.4751, device='cuda:0')"
38,0.764296,0.656893,0.445346,0.102950,2.119665,2.022373,0.513704,0.092155,"tensor(0.4788, device='cuda:0')","tensor([0.3889, 0.6538, 0.2400, 0.3784, 0.7000, 0.4000, 0.3793, 0.3030, 0.2188,
        0.8065, 0.0909, 0.5588, 0.4516, 0.3529, 0.7442, 0.3438, 0.4595, 0.5769,
        0.9062, 0.7586, 0.4419, 0.5882, 0.8000, 0.6207, 0.0000, 0.2222],
       device='cuda:0')","tensor(0.4556, device='cuda:0')","tensor(0.4791, device='cuda:0')"
39,0.763620,0.656233,0.443701,0.102950,2.123813,2.026619,0.513626,0.092058,"tensor(0.4729, device='cuda:0')","tensor([0.3889, 0.6923, 0.2400, 0.3514, 0.6750, 0.3714, 0.4138, 0.3030, 0.2188,
        0.8065, 0.0909, 0.5294, 0.4194, 0.3235, 0.7442, 0.3438, 0.4865, 0.5769,
        0.8750, 0.7241, 0.3953, 0.5882, 0.8000, 0.6897, 0.0000, 0.2222],
       device='cuda:0')","tensor(0.4508, device='cuda:0')","tensor(0.4726, device='cuda:0')"
40,0.762899,0.655628,0.442618,0.102845,2.121801,2.024637,0.512578,0.092039,"tensor(0.4788, device='cuda:0')","tensor([0.3611, 0.6538, 0.2800, 0.3784, 0.7000, 0.4000, 0.4138, 0.3030, 0.2188,
        0.8387, 0.0909, 0.5588, 0.4194, 0.3824, 0.7674, 0.3438, 0.4324, 0.5769,
        0.9062, 0.7241, 0.4186, 0.5588, 0.8000, 0.6552, 0.0000, 0.2222],
       device='cuda:0')","tensor(0.4572, device='cuda:0')","tensor(0.4816, device='cuda:0')"
41,0.762386,0.655124,0.444117,0.102821,2.121008,2.023964,0.512247,0.091921,"tensor(0.4694, device='cuda:0')","tensor([0.3889, 0.6538, 0.2400, 0.3514, 0.7000, 0.3714, 0.4138, 0.3030, 0.2188,
        0.8065, 0.0909, 0.5588, 0.4194, 0.3529, 0.7442, 0.3438, 0.4054, 0.5769,
        0.8750, 0.6897, 0.3953, 0.5588, 0.8000, 0.6552, 0.0000, 0.2593],
       device='cuda:0')","tensor(0.4487, device='cuda:0')","tensor(0.4737, device='cuda:0')"
42,0.761719,0.654727,0.439866,0.102594,2.125821,2.029043,0.510881,0.091669,"tensor(0.4682, device='cuda:0')","tensor([0.3611, 0.6538, 0.2400, 0.3784, 0.7000, 0.4000, 0.3793, 0.3333, 0.2188,
        0.8065, 0.0909, 0.5294, 0.3871, 0.3529, 0.7442, 0.3438, 0.4595, 0.5769,
        0.8750, 0.7241, 0.4186, 0.5294, 0.8000, 0.5862, 0.0000, 0.2222],
       device='cuda:0')","tensor(0.4470, device='cuda:0')","tensor(0.4714, device='cuda:0')"
43,0.761310,0.654418,0.438460,0.102508,2.127081,2.030453,0.509753,0.091530,"tensor(0.4741, device='cuda:0')","tensor([0.3611, 0.6923, 0.2800, 0.3514, 0.7000, 0.3714, 0.4138, 0.3333, 0.2188,
        0.7742, 0.0909, 0.5294, 0.3871, 0.3824, 0.7674, 0.3438, 0.4595, 0.5769,
        0.8750, 0.7931, 0.3953, 0.5588, 0.8000, 0.5862, 0.0000, 0.2593],
       device='cuda:0')","tensor(0.4531, device='cuda:0')","tensor(0.4782, device='cuda:0')"
44,0.760989,0.654179,0.438220,0.102428,2.130068,2.033574,0.510918,0.091385,"tensor(0.4635, device='cuda:0')","tensor([0.3611, 0.6538, 0.2800, 0.3514, 0.6750, 0.3429, 0.3793, 0.3333, 0.2188,
        0.7742, 0.0909, 0.5588, 0.3871, 0.3235, 0.7674, 0.3438, 0.4054, 0.5769,
        0.9062, 0.7241, 0.3721, 0.5588, 0.8333, 0.5862, 0.0000, 0.2222],
       device='cuda:0')","tensor(0.4430, device='cuda:0')","tensor(0.4661, device='cuda:0')"
45,0.760772,0.653990,0.437683,0.102406,2.124727,2.028400,0.510324,0.091225,"tensor(0.4729, device='cuda:0')","tensor([0.3611, 0.6923, 0.2400, 0.3784, 0.6750, 0.3714, 0.4138, 0.3636, 0.2188,
        0.7742, 0.0909, 0.5588, 0.3871, 0.3824, 0.7674, 0.3438, 0.4324, 0.5769,
        0.9062, 0.7241, 0.3953, 0.5588, 0.8000, 0.5862, 0.0000, 0.2593],
       device='cuda:0')","tensor(0.4526, device='cuda:0')","tensor(0.4767, device='cuda:0')"
46,0.760540,0.653877,0.438559,0.102278,2.128878,2.032589,0.510374,0.091185,"tensor(0.4635, device='cuda:0')","tensor([0.3611, 0.6538, 0.2400, 0.4054, 0.6750, 0.3714, 0.3793, 0.3636, 0.2188,
        0.7742, 0.0909, 0.5294, 0.3871, 0.3235, 0.7674, 0.3438, 0.4054, 0.5769,
        0.9062, 0.7241, 0.3488, 0.5882, 0.8000, 0.5517, 0.0000, 0.2222],
       device='cuda:0')","tensor(0.4431, device='cuda:0')","tensor(0.4663, device='cuda:0')"
47,0.760522,0.653796,0.439061,0.102335,2.125718,2.029532,0.510015,0.091086,"tensor(0.4741, device='cuda:0')","tensor([0.3611, 0.6538, 0.2800, 0.3784, 0.6750, 0.3714, 0.4483, 0.3636, 0.2188,
        0.7742, 0.0909, 0.5588, 0.3871, 0.3529, 0.7674, 0.3438, 0.4324, 0.5769,
        0.9062, 0.7241, 0.3721, 0.5882, 0.8333, 0.6207, 0.0000, 0.2222],
       device='cuda:0')","tensor(0.4539, device='cuda:0')","tensor(0.4786, device='cuda:0')"
48,0.760397,0.653739,0.436357,0.102295,2.125533,2.029369,0.510464,0.091059,"tensor(0.4718, device='cuda:0')","tensor([0.3611, 0.6538, 0.2400, 0.4054, 0.6750, 0.3429, 0.4483, 0.3333, 0.2188,
        0.8065, 0.0909, 0.5588, 0.3871, 0.3529, 0.7674, 0.3125, 0.4324, 0.5769,
        0.9062, 0.7241, 0.3953, 0.5588, 0.8333, 0.5862, 0.0000, 0.2593],
       device='cuda:0')","tensor(0.4498, device='cuda:0')","tensor(0.4744, device='cuda:0')"
49,0.760444,0.653747,0.436354,0.102334,2.123203,2.027087,0.510194,0.091014,"tensor(0.4729, device='cuda:0')","tensor([0.3889, 0.6538, 0.2800, 0.3784, 0.6750, 0.3429, 0.4483, 0.3333, 0.2188,
        0.7742, 0.0909, 0.5882, 0.3871, 0.3529, 0.7674, 0.3125, 0.4324, 0.5769,
        0.9062, 0.7241, 0.3721, 0.5588, 0.8333, 0.6207, 0.0000, 0.2593],
       device='cuda:0')","tensor(0.4524, device='cuda:0')","tensor(0.4777, device='cuda:0')"
