loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8, acc9, acc10, acc11, acc12, acc13, acc14, acc15, acc16, acc17, acc18, acc19, acc20, acc21, acc22, acc23, acc24, acc25
2.027087, 0.472941, 0.472177, 0.452402, 0.477671, 0.472177, 8501.64 M Ops, 1408.17 M Ops, 92.56 M Ops, 3.4366 M, 0.3627 %, 1693.14 uJ, 0.388889, 0.653846, 0.280000, 0.378378, 0.675000, 0.342857, 0.448276, 0.333333, 0.218750, 0.774194, 0.090909, 0.588235, 0.387097, 0.352941, 0.767442, 0.312500, 0.432432, 0.576923, 0.906250, 0.724138, 0.372093, 0.558824, 0.833333, 0.620690, 0.000000, 0.259259
