loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.419818,0.406492,0.417102,35.09 M Ops,1.08 M Ops,27.18 M Ops,0.1805 M,0.5373 %,126.01 uJ,0.480632,0.468923,0.740145
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.418763,0.405599,0.416030,35.09 M Ops,1.20 M Ops,27.18 M Ops,0.1805 M,0.5399 %,126.11 uJ,0.480032,0.467889,0.740716
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.419090,0.406056,0.416372,32.41 M Ops,1.09 M Ops,24.60 M Ops,0.1805 M,0.5398 %,114.14 uJ,0.480467,0.468307,0.740424
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.419387,0.406232,0.416653,32.41 M Ops,0.95 M Ops,24.60 M Ops,0.1805 M,0.5362 %,114.02 uJ,0.480809,0.468539,0.740311
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.417311,0.403567,0.414529,32.41 M Ops,1.06 M Ops,24.60 M Ops,0.1805 M,0.5400 %,114.12 uJ,0.477698,0.466124,0.742015
